,API,Formation,MD,SS
709,490251089700,F2WC,2930.18,2218.82
710,490251089700,MWRY,3331.51,1817.49
711,490252271000,SHNNu,368.39,4786.61
712,490252271000,SHNNl,455.86,4699.14
713,490252271000,SSXbase,12.43,5142.57
714,490252271000,SHNNbs,528.53,4626.47
715,490251109800,SSXbase,47.99,5150.01
716,490251109800,SHNNu,420.12,4777.88
717,490251109800,SHNNbs,551.45,4646.55
718,490251109800,SHNNl,476.3,4721.7
727,490251112100,SHNNl,477.85,4663.15
728,490251112100,SHNNu,389.9,4751.1
729,490251112100,F1WC,2601.4,2539.6
730,490251112100,CRLL,2364.1,2776.9
731,490251112100,F2WC,3012.98,2128.02
732,490251112100,SHNNbs,552.65,4588.35
733,490251112100,SSXbase,15.99,5125.01
734,490251112100,F2WCbase,3082.77,2058.23
735,490251112100,B1,2842.03,2298.97
736,490251112100,F1WCbase,2793.42,2347.58
737,490251119600,F2WCbase,2813.55,2192.45
738,490251119600,F2WC,2765.66,2240.34
739,490251119600,NBRRws,1684.29,3321.71
740,490251119600,NBRRsg,1893.64,3112.36
741,490251119600,F1WC,2358.33,2647.67
742,490251119600,F1WCbase,2386.87,2619.13
743,490251119600,CRLL,2110.92,2895.08
744,490251119600,B1,2587.91,2418.09
745,490251119600,SHNNu,131.91,4874.09
746,490251119600,SHNNl,227.4,4778.6
747,490251119600,SHNNbs,298.72,4707.28
748,490251028100,SHNNl,473.56,4730.44
749,490251028100,SHNNu,389.62,4814.38
750,490251028100,SHNNbs,550.33,4653.67
751,490251028100,SSXbase,48.74,5155.26
752,490250650200,SSXS,253.64,4847.36
753,490250650200,SHNNl,762.02,4338.98
754,490250650200,SSXbase,302.18,4798.82
755,490250650200,SHNNu,667.63,4433.37
756,490251033100,CRLL,2776.93,2493.07
757,490251033100,SSXbase,406.96,4863.04
758,490251033100,SSXS,361.23,4908.77
759,490251033100,SHNNu,777.64,4492.36
760,490251033100,SHNNl,870.78,4399.22
761,490251033100,SHNNbs,935.7,4334.3
762,490251032700,SHNNl,499.94,4626.06
763,490251032700,SHNNu,412.26,4713.74
764,490251032700,SSXbase,54.7,5071.3
765,490251032700,SHNNbs,572.46,4553.54
766,490251070900,B Dolo,5378.64,-371.64
767,490251070900,C1 Dolo,5453.49,-446.49
768,490251070900,A Sand,5369.34,-362.34
769,490251070900,B Sand,5398.87,-391.87
770,490251070900,OPCH,5308.86,-301.86
771,490251070900,MNKT,5286.77,-279.77
772,490251070900,F2WC,2775.85,2231.15
773,490251070900,SHNNu,134.39,4872.61
774,490251070900,SHNNl,233.59,4773.41
775,490251070900,F2WCbase,2822.61,2184.39
776,490251070900,F3WC,3008.72,1998.28
777,490251070900,F3WCbase,3016.65,1990.35
778,490251070900,MWRY,3270.42,1736.58
779,490251070900,F1WC,2369.55,2637.45
780,490251070900,F1WCbase,2477.96,2529.04
781,490251070900,NBRRsg,1917.53,3089.47
782,490251070900,DKOT,3673.79,1333.21
783,490251070900,NBRRws,1695.48,3311.52
784,490251070900,MRSN,3801.98,1205.02
785,490251070900,ALCV,4373.11,633.89
786,490251070900,B1,2597.71,2409.29
787,490251070900,SHNNbs,303.31,4703.69
788,490251070900,StFT,931.86,4075.14
789,490251070900,LAKev,4238.83,768.17
790,490251070900,CRMT,4327.14,679.86
791,490251070900,LAKss,4147.5,859.5
792,490251070900,CNSP,4320.65,686.35
793,490251070900,FRLL,5215.86,-208.86
795,490251070900,StTC,420.26,4586.74
796,490251070900,THRM,3529.76,1477.24
797,490251070900,StGD,1463.9,3543.1
798,490251070900,MDDY,3517.21,1489.79
799,490251070900,SNDCu,4010.7,996.3
800,490251070900,LKOT,3753,1254
801,490251070900,CRMT,4319.96,687.04
802,490251070900,RDPK,4400.21,606.79
803,490251070900,StAM,1563.1,3443.9
804,490251070900,StBR,548.51,4458.49
805,490251107100,SHNNl,458.82,4683.18
806,490251107100,SHNNu,366.29,4775.71
807,490251107100,B1,2820.77,2321.23
808,490251107100,F2WCbase,3068.68,2073.32
809,490251107100,F2WC,2988.93,2153.07
810,490251107100,SHNNbs,529.54,4612.46
811,490251107100,F1WC,2578.89,2563.11
812,490251107100,F1WCbase,2773.47,2368.53
813,490252247200,SHNNu,444.77,4713.23
814,490252247200,SHNNl,534.52,4623.48
815,490252247200,SSXbase,76.26,5081.74
816,490252247200,SHNNbs,605.75,4552.25
817,490252247200,SSXS,32.02,5125.98
818,490251114100,SSXbase,53.36,5176.64
819,490251114100,SHNNu,421.95,4808.05
820,490251114100,SHNNl,501.3,4728.7
821,490251114100,SHNNbs,578.69,4651.31
822,490251085000,B1,2888.43,2273.57
823,490251085000,F1WC,2642.98,2519.02
824,490251085000,F2WCbase,3127.43,2034.57
825,490251085000,CRLL,2401.51,2760.49
826,490251085000,F2WC,3059.02,2102.98
827,490251085000,F1WCbase,2838.89,2323.11
828,490251086300,B1,3075.06,2191.94
829,490251086300,F1WC,2859.78,2407.22
830,490251086300,CRLL,2611.09,2655.91
831,490251086300,SHNNu,572.55,4694.45
832,490251086300,SHNNl,659.89,4607.11
833,490251086300,SHNNbs,735.53,4531.47
834,490251086300,SSXbase,191.66,5075.34
835,490251086300,F2WCbase,3333.97,1933.03
836,490251086300,F2WC,3253.02,2013.98
837,490251086300,F1WCbase,3027.29,2239.71
838,490251107200,F1WC,2640.65,2551.35
839,490251107200,CRLL,2395.27,2796.73
840,490251107200,SHNNbs,553.19,4638.81
841,490251107200,SHNNl,486.03,4705.97
842,490251107200,SHNNu,392.02,4799.98
843,490251107200,F1WC,2639.93,2552.07
844,490251107200,F1WCbase,2672.76,2519.24
845,490251107200,CRLL,2394.91,2797.09
846,490251107200,NBRRsg,2166.7,3025.3
847,490251107200,NBRRws,1932.09,3259.91
848,490251107200,B1,2854.3,2337.7
849,490251107200,F1WCbase,2804.59,2387.41
850,490251107200,F2WCbase,3100.74,2091.26
851,490251107200,F2WC,3026.7,2165.3
852,490250649300,SSXS,169.66,4942.34
853,490250649300,SHNNl,686.67,4425.33
854,490250649300,SSXbase,228.83,4883.17
855,490250649300,SHNNu,593.23,4518.77
856,490251078000,StFT,1070.87,4018.13
857,490251078000,NBRRws,1857.58,3231.42
858,490251078000,NBRRsg,2079.67,3009.33
859,490251078000,SHNNl,398.5,4690.5
860,490251078000,SHNNbs,479.41,4609.59
861,490251078000,SHNNu,308.99,4780.01
862,490251078000,CRLL,2295.18,2793.82
863,490251078000,StAM,1719.33,3369.67
864,490251078000,StGD,1619.39,3469.61
865,490251078000,StBR,683.49,4405.51
874,490251056200,SHNNu,368.88,4769.12
875,490251056200,SHNNl,453.51,4684.49
876,490251056200,SHNNbs,531.34,4606.66
877,490251068100,SHNNu,377.08,4785.92
878,490251068100,SHNNl,471.83,4691.17
879,490251068100,SHNNbs,540.21,4622.79
880,490250642500,OPCH,5459.74,-233.74
881,490250642500,B Sand,5564.68,-338.68
882,490250642500,A Sand,5515.7,-289.7
883,490250642500,B Dolo,5542.6,-316.6
884,490250642500,C1 Dolo,5628.93,-402.93
885,490250642500,B1,2798.73,2427.27
886,490250642500,F2WC,2970.95,2255.05
887,490250642500,MNKT,5435.83,-209.83
888,490250642500,SHNNu,344.47,4881.53
889,490250642500,SHNNl,433.23,4792.77
890,490250642500,F1WC,2584.77,2641.23
891,490250642500,CRLL,2337.62,2888.38
892,490250642500,SHNNbs,505.81,4720.19
893,490250642500,NBRRws,1875.67,3350.33
894,490250642500,NBRRsg,2114.2,3111.8
895,490250642500,CRLL,2336.64,2889.36
896,490250642500,F1WC,2583.44,2642.56
897,490250642500,F1WCbase,2605.75,2620.25
898,490250642500,MWRY,3489.94,1736.06
899,490250642500,F1WCbase,2749.91,2476.09
900,490250642500,F2WCbase,3044.34,2181.66
902,490250652600,C1 Dolo,5486.47,-326.47
903,490250652600,A Sand,5380.07,-220.07
904,490250652600,B Dolo,5404.82,-244.82
905,490250652600,B Sand,5425.23,-265.23
906,490250652600,OPCH,5322.26,-162.26
907,490250652600,MNKT,5304.69,-144.69
908,490250652600,F2WC,2819.11,2340.89
909,490250652600,F1WC,2449.94,2710.06
910,490250652600,CRLL,2198.64,2961.36
911,490250652600,NBRRsg,1971,3189
912,490250652600,NBRRws,1733.62,3426.38
913,490250652600,F3WC,3068.03,2091.97
914,490250652600,MWRY,3330.45,1829.55
915,490250652600,F3WCbase,3075.85,2084.15
916,490250652600,F1WCbase,2459.6,2700.4
917,490250652600,F2WCbase,2894.64,2265.36
918,490250652600,SHNNbs,603.6,4556.4
919,490250652600,SHNNl,522.83,4637.17
920,490250652600,SSXbase,53.45,5106.55
921,490250652600,SSXS,9.72,5150.28
922,490250652600,SHNNu,428.57,4731.43
923,490250652600,LKOT,3796.82,1363.18
924,490250652600,MRSN,3827.07,1332.93
925,490250652600,DKOT,3720.47,1439.53
926,490250652600,F2WCbase,2884.73,2275.27
928,490250652600,B1,2646.23,2513.77
929,490250652600,F1WCbase,2596.62,2563.38
930,490250652600,F1WCBench3Top,2577.82,2582.18
935,490250953400,F2WC,2700.01,2280.99
936,490250953400,F1WCbase,2383.17,2597.83
937,490250953400,F1WC,2274.8,2706.2
938,490250953400,B1,2517.95,2463.05
939,490251073300,F2WC,2830.92,2175.08
940,490251073300,F1WC,2429.09,2576.91
941,490251073300,CRLL,2176.06,2829.94
942,490251073300,NBRRws,1732.81,3273.19
943,490251073300,NBRRsg,1950.24,3055.76
944,490251073300,B1,2654.23,2351.77
945,490251073300,F1WCbase,2541.66,2464.34
946,490251073300,F2WCbase,2879.98,2126.02
947,490251144400,F1WC,2367.83,2643.75
948,490251144400,F1WCbase,2451.19,2560.39
949,490251144400,F2WC,2751.5,2260.08
950,490251144400,B1,2572.85,2438.73
951,490251144400,CRLL,2132.51,2879.07
952,490251059500,F1WCBench2Top,2737.84,2412.66
953,490251059500,F2WC,2962.13,2188.37
954,490251059500,CRLL,2331.63,2818.87
955,490251059500,NBRRsg,2101.43,3049.07
956,490251059500,B1,2783.22,2367.28
957,490251059500,F1WC,2583.79,2566.71
958,490251059500,F1WCbase,2751.99,2398.51
959,490251059500,F1WCBench1Base,2697.56,2452.94
960,490251146200,B1,2792.16,2313.56
961,490251021700,F2WC,2809.73,2206.27
962,490251021700,B1,2630.29,2385.71
963,490251021700,F1WC,2428.2,2587.8
964,490251021700,F1WCbase,2523.42,2492.58
965,490251057700,CRLL,2188.95,2829.05
966,490251057700,NBRRsg,1971.29,3046.71
967,490251057700,F1WC,2438.46,2579.54
968,490251057700,F1WCbase,2542.86,2475.14
969,490251106700,SHNNu,555.64,4566.36
970,490251106700,SHNNl,649.27,4472.73
971,490251106700,SSXbase,182.36,4939.64
972,490251106700,SSXS,136.05,4985.95
973,490251106700,SHNNbs,719.9,4402.1
974,490252247600,SSXbase,242.92,4877.08
975,490252247600,SSXS,194.98,4925.02
976,490252247600,SHNNu,611.76,4508.24
977,490252247600,SHNNbs,748.36,4371.64
978,490252247600,SHNNl,695.11,4424.89
979,490251042600,F2WCbase,3195.25,2062.75
980,490251042600,F1WCBench2Base,2874.07,2383.93
981,490251042600,F1WC,2718.28,2539.72
982,490251042600,SHNNu,453,4805
983,490251042600,SHNNl,543.76,4714.24
984,490251042600,SHNNbs,614.74,4643.26
985,490251042600,B1,2938.29,2319.71
986,490251042600,F1WCBench1Base,2801.15,2456.85
987,490251042600,F2WC,3119.47,2138.53
988,490251042600,F1WCBench2Top,2828.23,2429.77
989,490251042600,F1WCBench3Top,2883.45,2374.55
990,490251042600,F1WCbase,2890.22,2367.78
991,490251035500,F2WC,2787.3,2189.7
992,490251035500,F2WCbase,2843.39,2133.61
993,490251035500,StBR,531.15,4445.85
994,490251035500,NBRRws,1697.85,3279.15
995,490251035500,NBRRsg,1925.89,3051.11
996,490251035500,CRLL,2141.27,2835.73
997,490251035500,F1WC,2389.38,2587.62
998,490251035500,F1WCbase,2498.6,2478.4
999,490251035500,B1,2613.21,2363.79
1000,490251035500,F2WCbase,2835.7,2141.3
1001,490251035500,StAM,1571.59,3405.41
1002,490251035500,StFT,920.86,4056.14
1003,490251037100,SHNNl,430.98,4655.02
1004,490251037100,SHNNbs,505.31,4580.69
1005,490251037100,F2WCbase,2972.21,2113.79
1006,490251037100,F2WC,2907.3,2178.7
1007,490251037100,F1WC,2522.05,2563.95
1008,490251037100,B1,2741.69,2344.31
1009,490251037100,F1WCBench1Base,2558.05,2527.95
1010,490251037100,F1WCBench2Top,2572.67,2513.33
1011,490251037100,F1WCBench2Base,2650.68,2435.32
1012,490251037100,F1WCBench3Top,2666.32,2419.68
1013,490251037100,F1WCbase,2691.31,2394.69
1014,490251037100,NBRRws,1832.74,3253.26
1015,490251037100,NBRRsg,2050.48,3035.52
1016,490251037100,CRLL,2276.23,2809.77
1017,490251021500,SHNNl,253.19,4731.81
1018,490251021500,F2WC,2779.84,2205.16
1019,490251021500,StFT,905.58,4079.42
1020,490251021500,StAM,1536.85,3448.15
1021,490251021500,StBR,571.48,4413.52
1022,490251021500,StGD,1432.22,3552.78
1023,490251021500,NBRRws,1665.1,3319.9
1024,490251021500,NBRRsg,1890.31,3094.69
1025,490251021500,SHNNbs,325.83,4659.17
1026,490251021500,B1,2598.77,2386.23
1027,490251021500,F1WC,2354.49,2630.51
1028,490251021500,F1WCbase,2471.96,2513.04
1029,490251021500,F2WCbase,2814.87,2170.13
1030,490251021500,CRLL,2111.12,2873.88
1031,490251021500,SHNNu,167.8,4817.2
1032,490251037500,F1WCBench2Top,2617.41,2529.59
1033,490251037500,F1WCBench3Top,2665.77,2481.23
1034,490251037500,F1WCbase,2698.78,2448.22
1035,490251037500,F1WCBench1Base,2604.58,2542.42
1036,490251037500,F1WCBench2Base,2651.96,2495.04
1037,490251037500,F2WCbase,2997.62,2149.38
1038,490251037500,F1WC,2552.58,2594.42
1039,490251037500,F1WCbase,2650.89,2496.11
1040,490251037500,F2WC,2939.49,2207.51
1041,490251037500,SHNNl,403.74,4743.26
1042,490251037500,SHNNu,314.84,4832.16
1043,490251037500,SHNNbs,478.01,4668.99
1044,490251037500,CRLL,2312.14,2834.86
1045,490251037500,NBRRsg,2077.4,3069.6
1046,490251037500,NBRRws,1837.28,3309.72
1047,490251037500,StGD,1602.86,3544.14
1048,490251037500,StBR,684.09,4462.91
1049,490251037500,B1,2758.42,2388.58
1050,490251037500,F3WC,3183.33,1963.67
1051,490251037500,F3WCbase,3192.17,1954.83
1052,490251037500,F1WC,2555.06,2591.94
1053,490251037500,StAM,1707.2,3439.8
1054,490251037500,StFT,1069.56,4077.44
1055,490251056700,SHNNl,543.94,4617.06
1056,490251056700,SHNNu,454.02,4706.98
1057,490251056700,SHNNbs,615.65,4545.35
1058,490251056700,SSXbase,85.23,5075.77
1059,490251056700,SSXS,48.81,5112.19
1060,490251063300,SSXbase,163.63,5072.37
1061,490251063300,SSXS,118.38,5117.62
1062,490251063300,SHNNu,533.85,4702.15
1063,490251063300,SHNNl,616.13,4619.87
1064,490251063300,SHNNbs,691.54,4544.46
1065,490250648100,SSXbase,246.3,4869.7
1066,490250648100,SSXS,201.72,4914.28
1067,490250648100,SHNNu,614.21,4501.79
1068,490250648100,SHNNl,706.4,4409.6
1069,490251067100,SHNNu,362.76,4844.24
1070,490251067100,SHNNl,453.03,4753.97
1071,490251067100,SHNNbs,527.53,4679.47
1072,490251065400,SSXbase,78.5,5178.5
1073,490251065400,SHNNu,453.97,4803.03
1074,490251065400,SHNNl,539.3,4717.7
1075,490251065400,SHNNbs,619.51,4637.49
1076,490251118400,SSXbase,39.59,5225.41
1077,490251118400,SHNNu,418.89,4846.11
1078,490251118400,SHNNl,502.67,4762.33
1079,490251118400,SHNNbs,581.79,4683.21
1080,490252283300,F3WC,3429.57,1838.43
1081,490252283300,MDDY,4021.76,1246.24
1082,490252283300,MWRY,3747.32,1520.68
1083,490252283300,THRM,4044.1,1223.9
1084,490251102300,F1WCBench1Base,2794.77,2435.63
1085,490251102300,DKOT,4025.72,1204.68
1086,490251102300,B1,2951.36,2279.04
1087,490251102300,F2WCbase,3202.95,2027.45
1088,490251102300,CRLL,2465.96,2764.44
1089,490251102300,F2WC,3126.32,2104.08
1090,490251102300,F1WCBench2Base,2884.45,2345.95
1091,490251102300,F1WC,2708.35,2522.05
1092,490251102300,F1WCBench2Top,2816.24,2414.16
1093,490251102300,F1WCBench3Top,2895.18,2335.22
1094,490251102300,F1WCbase,2903.58,2326.82
1095,490251102300,MDDY,3874.73,1355.67
1096,490251102300,MWRY,3644.79,1585.61
1097,490251102300,THRM,3888.52,1341.88
1098,490251102300,NBRRws,2016.18,3214.22
1099,490251067900,F2WCbase,2778.95,2210.05
1100,490251067900,F2WC,2740.64,2248.36
1101,490251067900,CRLL,2094.63,2894.37
1102,490251067900,F1WC,2319.61,2669.39
1103,490251067900,F1WCbase,2430.6,2558.4
1104,490251067900,NBRRsg,1870.66,3118.34
1105,490251067900,NBRRws,1651.17,3337.83
1106,490251067900,B1,2560.81,2428.19
1107,490251067900,SHNNbs,255.15,4733.85
1108,490251067900,SHNNu,86.83,4902.17
1109,490251067900,SHNNl,166.8,4822.2
1110,490251067900,StBR,496.33,4492.67
1111,490251067900,StFT,880.9,4108.1
1112,490251067900,StGD,1419.29,3569.71
1113,490251067900,StAM,1522.65,3466.35
1114,490251079300,F2WC,2794.01,2193.99
1115,490251079300,StFT,922.97,4065.03
1116,490251079300,StBR,534.86,4453.14
1117,490251079300,StAM,1562.14,3425.86
1118,490251079300,SHNNbs,292.28,4695.72
1119,490251079300,NBRRws,1692.52,3295.48
1120,490251079300,NBRRsg,1923.65,3064.35
1121,490251079300,CRLL,2151.98,2836.02
1122,490251079300,F1WC,2400.08,2587.92
1123,490251079300,F1WCbase,2506.6,2481.4
1124,490251079300,B1,2618.51,2369.49
1125,490251079300,F2WCbase,2839.64,2148.36
1126,490251065600,SSXbase,103.52,5163.48
1127,490251065600,SSXS,53.88,5213.12
1128,490251065600,SHNNu,476.71,4790.29
1129,490251065600,SHNNl,561.27,4705.73
1130,490251065600,SHNNbs,639.4,4627.6
1131,490251057200,SHNNu,457.23,4713.77
1132,490251057200,SHNNl,546.76,4624.24
1133,490251057200,SHNNbs,621.83,4549.17
1134,490251057200,SSXbase,90.04,5080.96
1135,490251057200,SSXS,47.54,5123.46
1136,490250647200,SHNNu,543.38,4577.62
1137,490250647200,SHNNl,633.85,4487.15
1138,490250647200,SSXbase,205.13,4915.87
1139,490250647200,SSXS,151.66,4969.34
1140,490251066700,SHNNu,352.07,4844.93
1141,490251066700,SHNNl,437.74,4759.26
1142,490251066700,SHNNbs,511.47,4685.53
1143,490251114200,SHNNu,520.24,4690.76
1144,490251114200,SHNNl,589.43,4621.57
1145,490251114200,SHNNbs,650.52,4560.48
1146,490251114200,SSXbase,150.05,5060.95
1147,490251114200,SSXS,102.43,5108.57
1148,490252264200,SHNNl,560.2,4549.8
1149,490252264200,SHNNu,467.89,4642.11
1150,490252264200,SSXS,81.23,5028.77
1151,490252264200,SHNNbs,631.08,4478.92
1152,490251107700,SHNNbs,583.38,4672.62
1153,490251107700,SHNNl,503.43,4752.57
1154,490251107700,SHNNu,419.81,4836.19
1155,490251107700,SSXbase,50.39,5205.61
1156,490251103800,SSXS,141.96,4970.04
1157,490251103800,SSXbase,189.07,4922.93
1158,490251103800,SHNNu,564,4548
1159,490251103800,SHNNl,661.1,4450.9
1160,490251103800,SHNNbs,726.95,4385.05
1161,490251039900,F2WCbase,3232.08,2018.92
1162,490251039900,B1,2969.46,2281.54
1163,490251039900,F1WC,2745.57,2505.43
1164,490251039900,F1WCBench2Base,2905.04,2345.96
1165,490251039900,SHNNu,482.92,4768.08
1166,490251039900,SHNNl,561.99,4689.01
1167,490251039900,SHNNbs,641.98,4609.02
1168,490251039900,F1WCBench1Base,2820.58,2430.42
1169,490251039900,F2WC,3149.58,2101.42
1170,490251039900,F1WCBench2Top,2855.31,2395.69
1171,490251039900,F1WCBench3Top,2913.72,2337.28
1172,490251039900,F1WCbase,2922.4,2328.6
1173,490251030300,F2WCbase,2800.49,2185.51
1174,490251030300,F2WC,2758.95,2227.05
1175,490251030300,NBRRsg,1874.95,3111.05
1176,490251030300,NBRRws,1645.83,3340.17
1177,490251030300,SHNNbs,267.51,4718.49
1178,490251030300,B1,2579.61,2406.39
1179,490251030300,CRLL,2101.94,2884.06
1180,490251030300,F1WC,2341.34,2644.66
1181,490251030300,F1WCbase,2448.07,2537.93
1182,490251030300,SHNNl,192.12,4793.88
1183,490251030300,SHNNu,100.94,4885.06
1184,490251030300,StBR,507.97,4478.03
1185,490251030300,StFT,890.57,4095.43
1186,490251030300,StAM,1524.82,3461.18
1187,490251030300,StGD,1415.9,3570.1
1188,490251038600,F2WCbase,2906.03,2112.97
1189,490251038600,F2WC,2832.85,2186.15
1190,490251038600,SHNNbs,326.57,4692.43
1191,490251038600,NBRRws,1733.69,3285.31
1192,490251038600,NBRRsg,1969.96,3049.04
1193,490251038600,F2WCbase,2881.99,2137.01
1194,490251038600,CRLL,2188.8,2830.2
1195,490251038600,F1WC,2439.65,2579.35
1196,490251038600,F1WCbase,2547.53,2471.47
1197,490251038600,B1,2658.12,2360.88
1198,490251038600,StBR,574.28,4444.72
1199,490251038600,StFT,956.53,4062.47
1200,490251038600,StAM,1597.22,3421.78
1201,490251038600,StGD,1498.51,3520.49
1202,490251038600,SHNNl,255.1,4763.9
1203,490251038600,SHNNu,169.33,4849.67
1204,490251032500,F2WCbase,3099.48,2083.52
1205,490251032500,F1WCBench1Base,2772.25,2410.75
1206,490251032500,F2WC,3035.19,2147.81
1207,490251032500,CRLL,2400.79,2782.21
1208,490251032500,NBRRsg,2173.5,3009.5
1209,490251032500,F1WCBench2Top,2787.21,2395.79
1210,490251032500,SHNNbs,590.12,4592.88
1211,490251032500,SHNNl,519.41,4663.59
1212,490251032500,SHNNu,432.39,4750.61
1213,490251032500,StBR,838.94,4344.06
1214,490251032500,StFT,1225.1,3957.9
1215,490251032500,StAM,1873.68,3309.32
1216,490251032500,StGD,1771.71,3411.29
1217,490251032500,B1,2856.88,2326.12
1218,490251032500,F1WC,2659.66,2523.34
1219,490251032500,F1WCbase,2811.66,2371.34
1220,490251035900,F1WC,2476.15,2617.85
1221,490251035900,F1WCBench1Base,2488.54,2605.46
1222,490251035900,F2WCbase,2930.76,2163.24
1223,490251035900,F2WC,2863.5,2230.5
1224,490251035900,NBRRsg,1997.44,3096.56
1225,490251035900,NBRRws,1753.07,3340.93
1226,490251035900,CRLL,2228.35,2865.65
1227,490251035900,F1WC,2480.56,2613.44
1228,490251035900,F1WCbase,2485.05,2608.95
1229,490251035900,StFT,998.94,4095.06
1230,490251035900,StAM,1623.76,3470.24
1231,490251035900,StGD,1524.24,3569.76
1232,490251035900,B1,2696.38,2397.62
1233,490251035900,F1WCbase,2644.41,2449.59
1234,490251035900,F1WCBench2Base,2609.13,2484.87
1235,490251035900,F1WCBench2Top,2501.75,2592.25
1236,490251043200,F1WC,2635.24,2540.76
1237,490251043200,F2WC,3060.9,2115.1
1238,490251043200,SHNNu,434.9,4741.1
1239,490251043200,SHNNl,525.9,4650.1
1240,490251043200,SHNNbs,596.37,4579.63
1241,490251043200,SSXS,4.22,5171.78
1242,490251043200,SSXbase,51.2,5124.8
1243,490251043200,B1,2884.93,2291.07
1244,490251043200,F1WCbase,2836.12,2339.88
1245,490251087400,SHNNu,531.96,4601.04
1246,490251087400,SHNNl,623.65,4509.35
1247,490251087400,B1,3004.15,2128.85
1248,490251087400,F1WC,2760.47,2372.53
1249,490251087400,F2WCbase,3235.23,1897.77
1250,490251087400,CRLL,2522.78,2610.22
1251,490251087400,F2WC,3170.13,1962.87
1252,490251087400,SHNNbs,695.25,4437.75
1253,490251087400,F1WCbase,2953.33,2179.67
1254,490251057300,SHNNu,467.86,4710.14
1255,490251057300,SHNNl,555.39,4622.61
1256,490251057300,SHNNbs,629.22,4548.78
1257,490251057300,SSXbase,100.85,5077.15
1258,490251057300,SSXS,47.39,5130.61
1259,490250645000,SSXS,108.04,5022.96
1260,490250645000,SSXbase,158.24,4972.76
1261,490250645000,SHNNu,531.25,4599.75
