,SitID,Formation,MD,Quality,UWI,DATUM,GL,EREF,UNIT,datum,UWI (AGS),TVDSS
21419,118185,14000,191.5,1,AA/09-08-090-15W4/0,470.97,467.77,470.97,M,470.97,0904150809AA0,279.47
21421,118186,2000,118.0,1,AA/07-11-090-15W4/0,471.72,468.52,471.72,M,471.72,0904151107AA0,353.72
21422,118186,3000,144.0,1,AA/07-11-090-15W4/0,471.72,468.52,471.72,M,471.72,0904151107AA0,327.72
21424,118186,5000,156.0,1,AA/07-11-090-15W4/0,471.72,468.52,471.72,M,471.72,0904151107AA0,315.72
21425,118186,6000,157.0,3,AA/07-11-090-15W4/0,471.72,468.52,471.72,M,471.72,0904151107AA0,314.72
21427,118186,9000,169.0,1,AA/07-11-090-15W4/0,471.72,468.52,471.72,M,471.72,0904151107AA0,302.72
21428,118186,9500,169.0,1,AA/07-11-090-15W4/0,471.72,468.52,471.72,M,471.72,0904151107AA0,302.72
21429,118186,10000,170.5,1,AA/07-11-090-15W4/0,471.72,468.52,471.72,M,471.72,0904151107AA0,301.22
21430,118186,11000,174.5,3,AA/07-11-090-15W4/0,471.72,468.52,471.72,M,471.72,0904151107AA0,297.22
21431,118186,12000,185.5,2,AA/07-11-090-15W4/0,471.72,468.52,471.72,M,471.72,0904151107AA0,286.22
21432,118186,13000,185.5,2,AA/07-11-090-15W4/0,471.72,468.52,471.72,M,471.72,0904151107AA0,286.22
21433,118186,14000,193.5,1,AA/07-11-090-15W4/0,471.72,468.52,471.72,M,471.72,0904151107AA0,278.22
21435,118188,2000,117.0,1,AA/11-29-090-15W4/0,473.35,470.0,473.35,M,473.35,0904152911AA0,356.35
21436,118188,3000,143.0,1,AA/11-29-090-15W4/0,473.35,470.0,473.35,M,473.35,0904152911AA0,330.35
21438,118188,5000,153.0,1,AA/11-29-090-15W4/0,473.35,470.0,473.35,M,473.35,0904152911AA0,320.35
21439,118188,6000,155.5,3,AA/11-29-090-15W4/0,473.35,470.0,473.35,M,473.35,0904152911AA0,317.85
21441,118188,9000,164.0,2,AA/11-29-090-15W4/0,473.35,470.0,473.35,M,473.35,0904152911AA0,309.35
21442,118188,9500,164.0,2,AA/11-29-090-15W4/0,473.35,470.0,473.35,M,473.35,0904152911AA0,309.35
21443,118188,10000,165.5,1,AA/11-29-090-15W4/0,473.35,470.0,473.35,M,473.35,0904152911AA0,307.85
21444,118188,11000,170.0,3,AA/11-29-090-15W4/0,473.35,470.0,473.35,M,473.35,0904152911AA0,303.35
21445,118188,12000,188.5,1,AA/11-29-090-15W4/0,473.35,470.0,473.35,M,473.35,0904152911AA0,284.85
21446,118188,13000,188.5,1,AA/11-29-090-15W4/0,473.35,470.0,473.35,M,473.35,0904152911AA0,284.85
21447,118188,14000,196.0,1,AA/11-29-090-15W4/0,473.35,470.0,473.35,M,473.35,0904152911AA0,277.35
21449,118189,2000,135.0,1,AA/10-08-090-16W4/0,483.93,480.0,483.93,M,483.93,0904160810AA0,348.93
21450,118189,3000,161.0,1,AA/10-08-090-16W4/0,483.93,480.0,483.93,M,483.93,0904160810AA0,322.93
21452,118189,5000,170.5,3,AA/10-08-090-16W4/0,483.93,480.0,483.93,M,483.93,0904160810AA0,313.43
21453,118189,6000,171.5,3,AA/10-08-090-16W4/0,483.93,480.0,483.93,M,483.93,0904160810AA0,312.43
21455,118189,9000,183.0,1,AA/10-08-090-16W4/0,483.93,480.0,483.93,M,483.93,0904160810AA0,300.93
21456,118189,9500,183.0,1,AA/10-08-090-16W4/0,483.93,480.0,483.93,M,483.93,0904160810AA0,300.93
21457,118189,10000,185.0,1,AA/10-08-090-16W4/0,483.93,480.0,483.93,M,483.93,0904160810AA0,298.93
21458,118189,11000,192.0,3,AA/10-08-090-16W4/0,483.93,480.0,483.93,M,483.93,0904160810AA0,291.93
21459,118189,12000,195.0,1,AA/10-08-090-16W4/0,483.93,480.0,483.93,M,483.93,0904160810AA0,288.93
21460,118189,13000,195.0,1,AA/10-08-090-16W4/0,483.93,480.0,483.93,M,483.93,0904160810AA0,288.93
21461,118189,14000,227.5,1,AA/10-08-090-16W4/0,483.93,480.0,483.93,M,483.93,0904160810AA0,256.43
21463,118191,2000,127.0,1,AA/10-26-090-16W4/0,476.57,473.0,476.57,M,476.57,0904162610AA0,349.57
21464,118191,3000,153.5,1,AA/10-26-090-16W4/0,476.57,473.0,476.57,M,476.57,0904162610AA0,323.07
21467,118191,6000,162.5,1,AA/10-26-090-16W4/0,476.57,473.0,476.57,M,476.57,0904162610AA0,314.07
21469,118191,9000,171.0,3,AA/10-26-090-16W4/0,476.57,473.0,476.57,M,476.57,0904162610AA0,305.57
21470,118191,9500,171.0,3,AA/10-26-090-16W4/0,476.57,473.0,476.57,M,476.57,0904162610AA0,305.57
21471,118191,10000,175.0,1,AA/10-26-090-16W4/0,476.57,473.0,476.57,M,476.57,0904162610AA0,301.57
21472,118191,11000,180.0,3,AA/10-26-090-16W4/0,476.57,473.0,476.57,M,476.57,0904162610AA0,296.57
21473,118191,12000,184.0,1,AA/10-26-090-16W4/0,476.57,473.0,476.57,M,476.57,0904162610AA0,292.57
21474,118191,13000,184.0,1,AA/10-26-090-16W4/0,476.57,473.0,476.57,M,476.57,0904162610AA0,292.57
21475,118191,14000,210.0,1,AA/10-26-090-16W4/0,476.57,473.0,476.57,M,476.57,0904162610AA0,266.57
21477,118192,2000,140.0,1,AA/10-29-090-16W4/0,488.62,485.33,488.62,M,488.62,0904162910AA0,348.62
21478,118192,3000,166.0,1,AA/10-29-090-16W4/0,488.62,485.33,488.62,M,488.62,0904162910AA0,322.62
21481,118192,6000,174.5,1,AA/10-29-090-16W4/0,488.62,485.33,488.62,M,488.62,0904162910AA0,314.12
21483,118192,9000,186.5,1,AA/10-29-090-16W4/0,488.62,485.33,488.62,M,488.62,0904162910AA0,302.12
21484,118192,9500,186.5,1,AA/10-29-090-16W4/0,488.62,485.33,488.62,M,488.62,0904162910AA0,302.12
21485,118192,10000,188.5,1,AA/10-29-090-16W4/0,488.62,485.33,488.62,M,488.62,0904162910AA0,300.12
21486,118192,11000,195.5,3,AA/10-29-090-16W4/0,488.62,485.33,488.62,M,488.62,0904162910AA0,293.12
21487,118192,12000,199.0,1,AA/10-29-090-16W4/0,488.62,485.33,488.62,M,488.62,0904162910AA0,289.62
21488,118192,13000,199.0,1,AA/10-29-090-16W4/0,488.62,485.33,488.62,M,488.62,0904162910AA0,289.62
21489,118192,14000,230.0,1,AA/10-29-090-16W4/0,488.62,485.33,488.62,M,488.62,0904162910AA0,258.62
21491,118193,2000,141.5,1,00/07-17-090-17W4/0,483.475,480.575,483.475,M,483.475,0904171707000,341.975
21492,118193,3000,170.0,1,00/07-17-090-17W4/0,483.475,480.575,483.475,M,483.475,0904171707000,313.475
21495,118193,6000,179.5,1,00/07-17-090-17W4/0,483.475,480.575,483.475,M,483.475,0904171707000,303.975
21497,118193,9000,188.0,3,00/07-17-090-17W4/0,483.475,480.575,483.475,M,483.475,0904171707000,295.475
21498,118193,9500,188.0,3,00/07-17-090-17W4/0,483.475,480.575,483.475,M,483.475,0904171707000,295.475
21499,118193,10000,191.5,1,00/07-17-090-17W4/0,483.475,480.575,483.475,M,483.475,0904171707000,291.975
21500,118193,11000,197.5,3,00/07-17-090-17W4/0,483.475,480.575,483.475,M,483.475,0904171707000,285.975
21501,118193,12000,199.0,2,00/07-17-090-17W4/0,483.475,480.575,483.475,M,483.475,0904171707000,284.475
21502,118193,13000,199.0,2,00/07-17-090-17W4/0,483.475,480.575,483.475,M,483.475,0904171707000,284.475
21503,118193,14000,218.0,2,00/07-17-090-17W4/0,483.475,480.575,483.475,M,483.475,0904171707000,265.475
21504,118195,1000,36.5,3,00/11-31-090-17W4/0,503.15,500.7,503.15,M,503.15,0904173111000,466.65
21505,118195,2000,150.0,1,00/11-31-090-17W4/0,503.15,500.7,503.15,M,503.15,0904173111000,353.15
21506,118195,3000,176.5,1,00/11-31-090-17W4/0,503.15,500.7,503.15,M,503.15,0904173111000,326.65
21509,118195,6000,180.0,1,00/11-31-090-17W4/0,503.15,500.7,503.15,M,503.15,0904173111000,323.15
21511,118195,9000,198.0,3,00/11-31-090-17W4/0,503.15,500.7,503.15,M,503.15,0904173111000,305.15
21512,118195,9500,198.0,3,00/11-31-090-17W4/0,503.15,500.7,503.15,M,503.15,0904173111000,305.15
21513,118195,10000,203.5,1,00/11-31-090-17W4/0,503.15,500.7,503.15,M,503.15,0904173111000,299.65
21514,118195,11000,209.0,3,00/11-31-090-17W4/0,503.15,500.7,503.15,M,503.15,0904173111000,294.15
21515,118195,12000,209.0,1,00/11-31-090-17W4/0,503.15,500.7,503.15,M,503.15,0904173111000,294.15
21516,118195,13000,209.0,1,00/11-31-090-17W4/0,503.15,500.7,503.15,M,503.15,0904173111000,294.15
21517,118195,14000,237.0,1,00/11-31-090-17W4/0,503.15,500.7,503.15,M,503.15,0904173111000,266.15
21519,118198,2000,152.0,1,00/05-26-090-18W4/0,508.81,504.31,508.81,M,508.81,0904182605000,356.81
21520,118198,3000,179.0,1,00/05-26-090-18W4/0,508.81,504.31,508.81,M,508.81,0904182605000,329.81
21523,118198,6000,183.5,1,00/05-26-090-18W4/0,508.81,504.31,508.81,M,508.81,0904182605000,325.31
21525,118198,9000,198.5,3,00/05-26-090-18W4/0,508.81,504.31,508.81,M,508.81,0904182605000,310.31
21526,118198,9500,198.5,3,00/05-26-090-18W4/0,508.81,504.31,508.81,M,508.81,0904182605000,310.31
21527,118198,10000,202.5,1,00/05-26-090-18W4/0,508.81,504.31,508.81,M,508.81,0904182605000,306.31
21528,118198,11000,209.0,3,00/05-26-090-18W4/0,508.81,504.31,508.81,M,508.81,0904182605000,299.81
21529,118198,12000,209.0,2,00/05-26-090-18W4/0,508.81,504.31,508.81,M,508.81,0904182605000,299.81
21530,118198,13000,209.0,2,00/05-26-090-18W4/0,508.81,504.31,508.81,M,508.81,0904182605000,299.81
21531,118198,14000,211.0,1,00/05-26-090-18W4/0,508.81,504.31,508.81,M,508.81,0904182605000,297.81
21533,118199,2000,194.0,1,00/11-07-090-19W4/0,522.2,518.6,522.2,M,522.2,0904190711000,328.20000000000005
21534,118199,3000,223.0,2,00/11-07-090-19W4/0,522.2,518.6,522.2,M,522.2,0904190711000,299.20000000000005
21535,118199,4000,226.5,1,00/11-07-090-19W4/0,522.2,518.6,522.2,M,522.2,0904190711000,295.70000000000005
21537,118199,6000,231.5,1,00/11-07-090-19W4/0,522.2,518.6,522.2,M,522.2,0904190711000,290.70000000000005
21541,118199,10000,238.0,2,00/11-07-090-19W4/0,522.2,518.6,522.2,M,522.2,0904190711000,284.20000000000005
21542,118199,11000,245.0,3,00/11-07-090-19W4/0,522.2,518.6,522.2,M,522.2,0904190711000,277.20000000000005
21543,118199,12000,245.0,2,00/11-07-090-19W4/0,522.2,518.6,522.2,M,522.2,0904190711000,277.20000000000005
21544,118199,13000,245.0,2,00/11-07-090-19W4/0,522.2,518.6,522.2,M,522.2,0904190711000,277.20000000000005
21545,118199,14000,253.5,2,00/11-07-090-19W4/0,522.2,518.6,522.2,M,522.2,0904190711000,268.70000000000005
21549,118209,4000,227.0,1,00/10-15-090-20W4/0,520.3,520.3,523.5,M,523.5,0904201510000,296.5
21551,118209,6000,230.0,1,00/10-15-090-20W4/0,520.3,520.3,523.5,M,523.5,0904201510000,293.5
21555,118209,10000,237.0,2,00/10-15-090-20W4/0,520.3,520.3,523.5,M,523.5,0904201510000,286.5
21556,118209,11000,243.0,3,00/10-15-090-20W4/0,520.3,520.3,523.5,M,523.5,0904201510000,280.5
21557,118209,12000,243.0,2,00/10-15-090-20W4/0,520.3,520.3,523.5,M,523.5,0904201510000,280.5
21558,118209,13000,243.0,2,00/10-15-090-20W4/0,520.3,520.3,523.5,M,523.5,0904201510000,280.5
21559,118209,14000,244.5,4,00/10-15-090-20W4/0,520.3,520.3,523.5,M,523.5,0904201510000,279.0
21561,118211,2000,190.0,1,00/11-22-090-20W4/0,517.8,517.8,520.7,M,520.7,0904202211000,330.70000000000005
21562,118211,3000,218.0,2,00/11-22-090-20W4/0,517.8,517.8,520.7,M,520.7,0904202211000,302.70000000000005
21563,118211,4000,222.0,1,00/11-22-090-20W4/0,517.8,517.8,520.7,M,520.7,0904202211000,298.70000000000005
21565,118211,6000,225.0,1,00/11-22-090-20W4/0,517.8,517.8,520.7,M,520.7,0904202211000,295.70000000000005
21569,118211,10000,232.0,2,00/11-22-090-20W4/0,517.8,517.8,520.7,M,520.7,0904202211000,288.70000000000005
21570,118211,11000,239.0,3,00/11-22-090-20W4/0,517.8,517.8,520.7,M,520.7,0904202211000,281.70000000000005
21571,118211,12000,239.0,2,00/11-22-090-20W4/0,517.8,517.8,520.7,M,520.7,0904202211000,281.70000000000005
21572,118211,13000,239.0,2,00/11-22-090-20W4/0,517.8,517.8,520.7,M,520.7,0904202211000,281.70000000000005
21573,118211,14000,245.0,1,00/11-22-090-20W4/0,517.8,517.8,520.7,M,520.7,0904202211000,275.70000000000005
21579,118214,6000,213.0,1,00/14-34-090-20W4/0,515.45,515.45,518.65,M,518.65,0904203414000,305.65
21583,118214,10000,222.0,2,00/14-34-090-20W4/0,515.45,515.45,518.65,M,518.65,0904203414000,296.65
21584,118214,11000,224.0,2,00/14-34-090-20W4/0,515.45,515.45,518.65,M,518.65,0904203414000,294.65
21585,118214,12000,224.0,2,00/14-34-090-20W4/0,515.45,515.45,518.65,M,518.65,0904203414000,294.65
21586,118214,13000,224.0,2,00/14-34-090-20W4/0,515.45,515.45,518.65,M,518.65,0904203414000,294.65
21587,118214,14000,231.0,3,00/14-34-090-20W4/0,515.45,515.45,518.65,M,518.65,0904203414000,287.65
21589,118220,2000,197.0,1,00/07-26-090-21W4/0,515.4,515.0,519.4,M,519.4,0904212607000,322.4
21590,118220,3000,224.0,2,00/07-26-090-21W4/0,515.4,515.0,519.4,M,519.4,0904212607000,295.4
21591,118220,4000,227.0,1,00/07-26-090-21W4/0,515.4,515.0,519.4,M,519.4,0904212607000,292.4
21593,118220,6000,233.0,3,00/07-26-090-21W4/0,515.4,515.0,519.4,M,519.4,0904212607000,286.4
21601,118220,14000,238.5,1,00/07-26-090-21W4/0,515.4,515.0,519.4,M,519.4,0904212607000,280.9
21603,118227,2000,203.5,1,00/07-26-090-22W4/0,513.0,513.7,516.8,M,516.8,0904222607000,313.29999999999995
21604,118227,3000,231.0,3,00/07-26-090-22W4/0,513.0,513.7,516.8,M,516.8,0904222607000,285.79999999999995
21605,118227,4000,232.0,1,00/07-26-090-22W4/0,513.0,513.7,516.8,M,516.8,0904222607000,284.79999999999995
21615,118227,14000,236.0,1,00/07-26-090-22W4/0,513.0,513.7,516.8,M,516.8,0904222607000,280.79999999999995
21617,118232,2000,220.68,1,00/11-21-090-23W4/0,519.379,519.379,523.646,M,523.646,0904232111000,302.96599999999995
21618,118232,3000,247.5,2,00/11-21-090-23W4/0,519.379,519.379,523.646,M,523.646,0904232111000,276.14599999999996
21619,118232,4000,247.5,1,00/11-21-090-23W4/0,519.379,519.379,523.646,M,523.646,0904232111000,276.14599999999996
21629,118232,14000,249.94,1,00/11-21-090-23W4/0,519.379,519.379,523.646,M,523.646,0904232111000,273.70599999999996
21631,118235,2000,244.0,1,AA/10-02-090-24W4/0,512.0,512.0,515.5,M,515.5,0904240210AA0,271.5
21632,118235,3000,275.0,3,AA/10-02-090-24W4/0,512.0,512.0,515.5,M,515.5,0904240210AA0,240.5
21643,118235,14000,283.0,1,AA/10-02-090-24W4/0,512.0,512.0,515.5,M,515.5,0904240210AA0,232.5
21657,118236,14000,256.0,1,00/10-23-090-24W4/0,509.0,505.6,509.0,M,509.0,0904242310000,253.0
21701,118424,2000,26.21,1,AA/16-02-091-09W4/0,360.24300000000005,360.24300000000005,361.615,M,361.615,0914090216AA0,335.40500000000003
21702,118424,3000,48.77,1,AA/16-02-091-09W4/0,360.24300000000005,360.24300000000005,361.615,M,361.615,0914090216AA0,312.845
21704,118424,5000,64.01,1,AA/16-02-091-09W4/0,360.24300000000005,360.24300000000005,361.615,M,361.615,0914090216AA0,297.605
21706,118424,7000,69.49,1,AA/16-02-091-09W4/0,360.24300000000005,360.24300000000005,361.615,M,361.615,0914090216AA0,292.125
21707,118424,9000,76.2,3,AA/16-02-091-09W4/0,360.24300000000005,360.24300000000005,361.615,M,361.615,0914090216AA0,285.415
21708,118424,9500,76.2,3,AA/16-02-091-09W4/0,360.24300000000005,360.24300000000005,361.615,M,361.615,0914090216AA0,285.415
21709,118424,10000,77.42,1,AA/16-02-091-09W4/0,360.24300000000005,360.24300000000005,361.615,M,361.615,0914090216AA0,284.195
21710,118424,11000,83.82,3,AA/16-02-091-09W4/0,360.24300000000005,360.24300000000005,361.615,M,361.615,0914090216AA0,277.795
21711,118424,12000,83.82,2,AA/16-02-091-09W4/0,360.24300000000005,360.24300000000005,361.615,M,361.615,0914090216AA0,277.795
21712,118424,13000,83.82,2,AA/16-02-091-09W4/0,360.24300000000005,360.24300000000005,361.615,M,361.615,0914090216AA0,277.795
21713,118424,14000,133.2,1,AA/16-02-091-09W4/0,360.24300000000005,360.24300000000005,361.615,M,361.615,0914090216AA0,228.41500000000002
21732,118475,5000,38.4,1,AA/10-36-091-09W4/0,372.161,370.63699999999994,372.161,M,372.161,0914093610AA0,333.761
21734,118475,7000,47.24,1,AA/10-36-091-09W4/0,372.161,370.63699999999994,372.161,M,372.161,0914093610AA0,324.921
21735,118475,9000,50.6,2,AA/10-36-091-09W4/0,372.161,370.63699999999994,372.161,M,372.161,0914093610AA0,321.561
21736,118475,9500,50.6,2,AA/10-36-091-09W4/0,372.161,370.63699999999994,372.161,M,372.161,0914093610AA0,321.561
21737,118475,10000,53.04,1,AA/10-36-091-09W4/0,372.161,370.63699999999994,372.161,M,372.161,0914093610AA0,319.121
21738,118475,11000,57.91,3,AA/10-36-091-09W4/0,372.161,370.63699999999994,372.161,M,372.161,0914093610AA0,314.251
21739,118475,12000,57.91,3,AA/10-36-091-09W4/0,372.161,370.63699999999994,372.161,M,372.161,0914093610AA0,314.251
21740,118475,13000,57.91,3,AA/10-36-091-09W4/0,372.161,370.63699999999994,372.161,M,372.161,0914093610AA0,314.251
21741,118475,14000,128.93,2,AA/10-36-091-09W4/0,372.161,370.63699999999994,372.161,M,372.161,0914093610AA0,243.231
21746,118481,5000,18.0,1,AA/06-11-091-10W4/0,335.82,335.82,335.82,M,335.82,0914101106AA0,317.82
21748,118481,7000,22.0,1,AA/06-11-091-10W4/0,335.82,335.82,335.82,M,335.82,0914101106AA0,313.82
21749,118481,9000,29.0,2,AA/06-11-091-10W4/0,335.82,335.82,335.82,M,335.82,0914101106AA0,306.82
21750,118481,9500,29.0,2,AA/06-11-091-10W4/0,335.82,335.82,335.82,M,335.82,0914101106AA0,306.82
21751,118481,10000,31.0,1,AA/06-11-091-10W4/0,335.82,335.82,335.82,M,335.82,0914101106AA0,304.82
21752,118481,11000,39.0,1,AA/06-11-091-10W4/0,335.82,335.82,335.82,M,335.82,0914101106AA0,296.82
21753,118481,12000,39.0,1,AA/06-11-091-10W4/0,335.82,335.82,335.82,M,335.82,0914101106AA0,296.82
21754,118481,13000,39.0,1,AA/06-11-091-10W4/0,335.82,335.82,335.82,M,335.82,0914101106AA0,296.82
21755,118481,14000,92.0,1,AA/06-11-091-10W4/0,335.82,335.82,335.82,M,335.82,0914101106AA0,243.82
21757,118593,2000,71.32,1,AA/04-19-091-11W4/0,432.542,432.542,432.542,M,432.542,0914111904AA0,361.222
21758,118593,3000,97.84,1,AA/04-19-091-11W4/0,432.542,432.542,432.542,M,432.542,0914111904AA0,334.702
21760,118593,5000,112.17,1,AA/04-19-091-11W4/0,432.542,432.542,432.542,M,432.542,0914111904AA0,320.37199999999996
21762,118593,7000,115.21,1,AA/04-19-091-11W4/0,432.542,432.542,432.542,M,432.542,0914111904AA0,317.332
21763,118593,9000,120.4,2,AA/04-19-091-11W4/0,432.542,432.542,432.542,M,432.542,0914111904AA0,312.14199999999994
21764,118593,9500,120.4,2,AA/04-19-091-11W4/0,432.542,432.542,432.542,M,432.542,0914111904AA0,312.14199999999994
21765,118593,10000,121.62,1,AA/04-19-091-11W4/0,432.542,432.542,432.542,M,432.542,0914111904AA0,310.92199999999997
21766,118593,11000,129.84,2,AA/04-19-091-11W4/0,432.542,432.542,432.542,M,432.542,0914111904AA0,302.702
21767,118593,12000,133.5,1,AA/04-19-091-11W4/0,432.542,432.542,432.542,M,432.542,0914111904AA0,299.042
21768,118593,13000,133.5,1,AA/04-19-091-11W4/0,432.542,432.542,432.542,M,432.542,0914111904AA0,299.042
21769,118593,14000,164.29,1,AA/04-19-091-11W4/0,432.542,432.542,432.542,M,432.542,0914111904AA0,268.25199999999995
21771,118612,2000,90.0,1,AA/10-13-091-12W4/0,451.4,451.4,451.4,M,451.4,0914121310AA0,361.4
21772,118612,3000,116.0,1,AA/10-13-091-12W4/0,451.4,451.4,451.4,M,451.4,0914121310AA0,335.4
21774,118612,5000,130.0,1,AA/10-13-091-12W4/0,451.4,451.4,451.4,M,451.4,0914121310AA0,321.4
21776,118612,7000,134.0,1,AA/10-13-091-12W4/0,451.4,451.4,451.4,M,451.4,0914121310AA0,317.4
21777,118612,9000,138.0,1,AA/10-13-091-12W4/0,451.4,451.4,451.4,M,451.4,0914121310AA0,313.4
21778,118612,9500,138.0,1,AA/10-13-091-12W4/0,451.4,451.4,451.4,M,451.4,0914121310AA0,313.4
21779,118612,10000,140.0,1,AA/10-13-091-12W4/0,451.4,451.4,451.4,M,451.4,0914121310AA0,311.4
21780,118612,11000,145.0,2,AA/10-13-091-12W4/0,451.4,451.4,451.4,M,451.4,0914121310AA0,306.4
21781,118612,12000,161.5,2,AA/10-13-091-12W4/0,451.4,451.4,451.4,M,451.4,0914121310AA0,289.9
21782,118612,13000,161.5,2,AA/10-13-091-12W4/0,451.4,451.4,451.4,M,451.4,0914121310AA0,289.9
21783,118612,14000,182.0,1,AA/10-13-091-12W4/0,451.4,451.4,451.4,M,451.4,0914121310AA0,269.4
21785,118615,2000,72.0,1,AA/02-24-091-12W4/0,453.2,453.2,453.2,M,453.2,0914122402AA0,381.2
21786,118615,3000,98.0,1,AA/02-24-091-12W4/0,453.2,453.2,453.2,M,453.2,0914122402AA0,355.2
21788,118615,5000,112.0,1,AA/02-24-091-12W4/0,453.2,453.2,453.2,M,453.2,0914122402AA0,341.2
21790,118615,7000,115.0,1,AA/02-24-091-12W4/0,453.2,453.2,453.2,M,453.2,0914122402AA0,338.2
21791,118615,9000,120.0,1,AA/02-24-091-12W4/0,453.2,453.2,453.2,M,453.2,0914122402AA0,333.2
21792,118615,9500,120.0,1,AA/02-24-091-12W4/0,453.2,453.2,453.2,M,453.2,0914122402AA0,333.2
21793,118615,10000,122.0,1,AA/02-24-091-12W4/0,453.2,453.2,453.2,M,453.2,0914122402AA0,331.2
21794,118615,11000,130.0,1,AA/02-24-091-12W4/0,453.2,453.2,453.2,M,453.2,0914122402AA0,323.2
21795,118615,12000,136.5,1,AA/02-24-091-12W4/0,453.2,453.2,453.2,M,453.2,0914122402AA0,316.7
21796,118615,13000,136.5,1,AA/02-24-091-12W4/0,453.2,453.2,453.2,M,453.2,0914122402AA0,316.7
21797,118615,14000,164.0,1,AA/02-24-091-12W4/0,453.2,453.2,453.2,M,453.2,0914122402AA0,289.2
21800,118621,3000,112.0,1,AA/06-16-091-13W4/0,449.32,445.95,449.32,M,449.32,0914131606AA0,337.32
21802,118621,5000,125.0,2,AA/06-16-091-13W4/0,449.32,445.95,449.32,M,449.32,0914131606AA0,324.32
21804,118621,7000,129.0,1,AA/06-16-091-13W4/0,449.32,445.95,449.32,M,449.32,0914131606AA0,320.32
21805,118621,9000,133.0,2,AA/06-16-091-13W4/0,449.32,445.95,449.32,M,449.32,0914131606AA0,316.32
21806,118621,9500,133.0,2,AA/06-16-091-13W4/0,449.32,445.95,449.32,M,449.32,0914131606AA0,316.32
21807,118621,10000,135.0,1,AA/06-16-091-13W4/0,449.32,445.95,449.32,M,449.32,0914131606AA0,314.32
21808,118621,11000,137.5,3,AA/06-16-091-13W4/0,449.32,445.95,449.32,M,449.32,0914131606AA0,311.82
21809,118621,12000,156.5,1,AA/06-16-091-13W4/0,449.32,445.95,449.32,M,449.32,0914131606AA0,292.82
21810,118621,13000,156.5,1,AA/06-16-091-13W4/0,449.32,445.95,449.32,M,449.32,0914131606AA0,292.82
21811,118621,14000,163.0,1,AA/06-16-091-13W4/0,449.32,445.95,449.32,M,449.32,0914131606AA0,286.32
21814,118629,3000,104.0,1,AA/03-33-091-13W4/0,446.55,443.18,446.55,M,446.55,0914133303AA0,342.55
21816,118629,5000,115.0,1,AA/03-33-091-13W4/0,446.55,443.18,446.55,M,446.55,0914133303AA0,331.55
21818,118629,7000,118.5,1,AA/03-33-091-13W4/0,446.55,443.18,446.55,M,446.55,0914133303AA0,328.05
21819,118629,9000,122.5,2,AA/03-33-091-13W4/0,446.55,443.18,446.55,M,446.55,0914133303AA0,324.05
21820,118629,9500,122.5,2,AA/03-33-091-13W4/0,446.55,443.18,446.55,M,446.55,0914133303AA0,324.05
21821,118629,10000,125.0,1,AA/03-33-091-13W4/0,446.55,443.18,446.55,M,446.55,0914133303AA0,321.55
21822,118629,11000,127.5,2,AA/03-33-091-13W4/0,446.55,443.18,446.55,M,446.55,0914133303AA0,319.05
21823,118629,12000,137.0,3,AA/03-33-091-13W4/0,446.55,443.18,446.55,M,446.55,0914133303AA0,309.55
21824,118629,13000,137.0,3,AA/03-33-091-13W4/0,446.55,443.18,446.55,M,446.55,0914133303AA0,309.55
21825,118629,14000,155.5,1,AA/03-33-091-13W4/0,446.55,443.18,446.55,M,446.55,0914133303AA0,291.05
21827,118632,2000,108.0,1,AA/12-08-091-14W4/0,478.5,475.5,478.5,M,478.5,0914140812AA0,370.5
21828,118632,3000,134.0,1,AA/12-08-091-14W4/0,478.5,475.5,478.5,M,478.5,0914140812AA0,344.5
21830,118632,5000,145.0,2,AA/12-08-091-14W4/0,478.5,475.5,478.5,M,478.5,0914140812AA0,333.5
21831,118632,6000,145.0,1,AA/12-08-091-14W4/0,478.5,475.5,478.5,M,478.5,0914140812AA0,333.5
21833,118632,9000,157.0,2,AA/12-08-091-14W4/0,478.5,475.5,478.5,M,478.5,0914140812AA0,321.5
