API,Formation,MD,Datum Elevation
490251107200,B1,2854.3,
490251107200,F1WCbase,2804.59,
490251107200,F2WCbase,3100.74,
490251107200,F2WC,3026.7,
490250649300,SSXS,169.66,
490250649300,SHNNl,686.67,
490250649300,SSXbase,228.83,
490250649300,SHNNu,593.23,
490251078000,StFT,1070.87,
490251078000,NBRRws,1857.58,
490251078000,NBRRsg,2079.67,
490251078000,SHNNl,398.5,
490251078000,SHNNbs,479.41,
490251078000,SHNNu,308.99,
490251078000,CRLL,2295.18,
490251078000,StAM,1719.33,
490251078000,StGD,1619.39,
490251078000,StBR,683.49,
490251055900,F1WC,2652.94,
490251055900,F2WCbase,3156.88,
490251055900,B1,2893.97,
490251055900,SHNNu,447.49,
490251055900,SHNNl,532.17,
490251055900,SHNNbs,605.68,
490251055900,F2WC,3072.1,
490251055900,F1WCbase,2849,
490251056200,SHNNu,368.88,
490251056200,SHNNl,453.51,
490251056200,SHNNbs,531.34,
490251068100,SHNNu,377.08,
490251068100,SHNNl,471.83,
490251068100,SHNNbs,540.21,
490250642500,OPCH,5459.74,
490250642500,B Sand,5564.68,
490250642500,A Sand,5515.7,
490250642500,B Dolo,5542.6,
490250642500,C1 Dolo,5628.93,
490250642500,B1,2798.73,
490250642500,F2WC,2970.95,
490250642500,MNKT,5435.83,
490250642500,SHNNu,344.47,
490250642500,SHNNl,433.23,
490250642500,F1WC,2584.77,
490250642500,CRLL,2337.62,
490250642500,SHNNbs,505.81,
490250642500,NBRRws,1875.67,
490250642500,NBRRsg,2114.2,
490250642500,CRLL,2336.64,
490250642500,F1WC,2583.44,
490250642500,F1WCbase,2605.75,
490250642500,MWRY,3489.94,
490250642500,F1WCbase,2749.91,
490250642500,F2WCbase,3044.34,
490250642500,TensleepFluidLevel,-683,
490250652600,C1 Dolo,5486.47,
490250652600,A Sand,5380.07,
490250652600,B Dolo,5404.82,
490250652600,B Sand,5425.23,
490250652600,OPCH,5322.26,
490250652600,MNKT,5304.69,
490250652600,F2WC,2819.11,
490250652600,F1WC,2449.94,
490250652600,CRLL,2198.64,
490250652600,NBRRsg,1971,
490250652600,NBRRws,1733.62,
490250652600,F3WC,3068.03,
490250652600,MWRY,3330.45,
490250652600,F3WCbase,3075.85,
490250652600,F1WCbase,2459.6,
490250652600,F2WCbase,2894.64,
490250652600,SHNNbs,603.6,
490250652600,SHNNl,522.83,
490250652600,SSXbase,53.45,
490250652600,SSXS,9.72,
490250652600,SHNNu,428.57,
490250652600,LKOT,3796.82,
490250652600,MRSN,3827.07,
490250652600,DKOT,3720.47,
490250652600,F2WCbase,2884.73,
490250652600,TensleepFluidLevel,-679,
490250652600,B1,2646.23,
490250652600,F1WCbase,2596.62,
490250652600,F1WCBench3Top,2577.82,
490251073000,F1WC,2573.37,
490251073000,F2WC,3007.11,
490251073000,B1,2821.19,
490251073000,F1WCbase,2772.38,
490250953400,F2WC,2700.01,
490250953400,F1WCbase,2383.17,
490250953400,F1WC,2274.8,
490250953400,B1,2517.95,
490251073300,F2WC,2830.92,
490251073300,F1WC,2429.09,
490251073300,CRLL,2176.06,
490251073300,NBRRws,1732.81,
490251073300,NBRRsg,1950.24,
490251073300,B1,2654.23,
490251073300,F1WCbase,2541.66,
490251073300,F2WCbase,2879.98,
490251144400,F1WC,2367.83,
490251144400,F1WCbase,2451.19,
490251144400,F2WC,2751.5,
490251144400,B1,2572.85,
490251144400,CRLL,2132.51,
490251059500,F1WCBench2Top,2737.84,
490251059500,F2WC,2962.13,
490251059500,CRLL,2331.63,
490251059500,NBRRsg,2101.43,
490251059500,B1,2783.22,
490251059500,F1WC,2583.79,
490251059500,F1WCbase,2751.99,
490251059500,F1WCBench1Base,2697.56,
490251146200,B1,2792.16,
490251021700,F2WC,2809.73,
490251021700,B1,2630.29,
490251021700,F1WC,2428.2,
490251021700,F1WCbase,2523.42,
490251057700,CRLL,2188.95,
490251057700,NBRRsg,1971.29,
490251057700,F1WC,2438.46,
490251057700,F1WCbase,2542.86,
490251106700,SHNNu,555.64,
490251106700,SHNNl,649.27,
490251106700,SSXbase,182.36,
490251106700,SSXS,136.05,
490251106700,SHNNbs,719.9,
490252247600,SSXbase,242.92,
490252247600,SSXS,194.98,
490252247600,SHNNu,611.76,
490252247600,SHNNbs,748.36,
490252247600,SHNNl,695.11,
490251042600,F2WCbase,3195.25,
490251042600,F1WCBench2Base,2874.07,
490251042600,F1WC,2718.28,
490251042600,SHNNu,453,
490251042600,SHNNl,543.76,
490251042600,SHNNbs,614.74,
490251042600,B1,2938.29,
490251042600,F1WCBench1Base,2801.15,
490251042600,F2WC,3119.47,
490251042600,F1WCBench2Top,2828.23,
490251042600,F1WCBench3Top,2883.45,
490251042600,F1WCbase,2890.22,
490251035500,F2WC,2787.3,
490251035500,F2WCbase,2843.39,
490251035500,StBR,531.15,
490251035500,NBRRws,1697.85,
490251035500,NBRRsg,1925.89,
490251035500,CRLL,2141.27,
490251035500,F1WC,2389.38,
490251035500,F1WCbase,2498.6,
490251035500,B1,2613.21,
490251035500,F2WCbase,2835.7,
490251035500,StAM,1571.59,
490251035500,StFT,920.86,
490251037100,SHNNl,430.98,
490251037100,SHNNbs,505.31,
490251037100,F2WCbase,2972.21,
490251037100,F2WC,2907.3,
490251037100,F1WC,2522.05,
490251037100,B1,2741.69,
490251037100,F1WCBench1Base,2558.05,
490251037100,F1WCBench2Top,2572.67,
490251037100,F1WCBench2Base,2650.68,
490251037100,F1WCBench3Top,2666.32,
490251037100,F1WCbase,2691.31,
490251037100,NBRRws,1832.74,
490251037100,NBRRsg,2050.48,
490251037100,CRLL,2276.23,
490251021500,SHNNl,253.19,
490251021500,F2WC,2779.84,
490251021500,StFT,905.58,
490251021500,StAM,1536.85,
490251021500,StBR,571.48,
490251021500,StGD,1432.22,
490251021500,NBRRws,1665.1,
490251021500,NBRRsg,1890.31,
490251021500,SHNNbs,325.83,
490251021500,B1,2598.77,
490251021500,F1WC,2354.49,
490251021500,F1WCbase,2471.96,
490251021500,F2WCbase,2814.87,
490251021500,CRLL,2111.12,
490251021500,SHNNu,167.8,
490251037500,F1WCBench2Top,2617.41,
490251037500,F1WCBench3Top,2665.77,
490251037500,F1WCbase,2698.78,
490251037500,F1WCBench1Base,2604.58,
490251037500,F1WCBench2Base,2651.96,
490251037500,F2WCbase,2997.62,
490251037500,F1WC,2552.58,
490251037500,F1WCbase,2650.89,
490251037500,F2WC,2939.49,
490251037500,SHNNl,403.74,
490251037500,SHNNu,314.84,
490251037500,SHNNbs,478.01,
490251037500,CRLL,2312.14,
490251037500,NBRRsg,2077.4,
490251037500,NBRRws,1837.28,
490251037500,StGD,1602.86,
490251037500,StBR,684.09,
490251037500,B1,2758.42,
490251037500,F3WC,3183.33,
490251037500,F3WCbase,3192.17,
490251037500,F1WC,2555.06,
490251037500,StAM,1707.2,
490251037500,StFT,1069.56,
490251056700,SHNNl,543.94,
490251056700,SHNNu,454.02,
490251056700,SHNNbs,615.65,
490251056700,SSXbase,85.23,
490251056700,SSXS,48.81,
490251063300,SSXbase,163.63,
490251063300,SSXS,118.38,
490251063300,SHNNu,533.85,
490251063300,SHNNl,616.13,
490251063300,SHNNbs,691.54,
490250648100,SSXbase,246.3,
490250648100,SSXS,201.72,
490250648100,SHNNu,614.21,
490250648100,SHNNl,706.4,
490251067100,SHNNu,362.76,
490251067100,SHNNl,453.03,
490251067100,SHNNbs,527.53,
490251065400,SSXbase,78.5,
490251065400,SHNNu,453.97,
490251065400,SHNNl,539.3,
490251065400,SHNNbs,619.51,
490251118400,SSXbase,39.59,
490251118400,SHNNu,418.89,
490251118400,SHNNl,502.67,
490251118400,SHNNbs,581.79,
490252283300,F3WC,3429.57,
490252283300,MDDY,4021.76,
490252283300,MWRY,3747.32,
490252283300,THRM,4044.1,
490251102300,F1WCBench1Base,2794.77,
490251102300,DKOT,4025.72,
490251102300,B1,2951.36,
490251102300,F2WCbase,3202.95,
490251102300,CRLL,2465.96,
490251102300,F2WC,3126.32,
490251102300,F1WCBench2Base,2884.45,
490251102300,F1WC,2708.35,
490251102300,F1WCBench2Top,2816.24,
490251102300,F1WCBench3Top,2895.18,
490251102300,F1WCbase,2903.58,
490251102300,MDDY,3874.73,
490251102300,MWRY,3644.79,
490251102300,THRM,3888.52,
490251102300,NBRRws,2016.18,
490251067900,F2WCbase,2778.95,
490251067900,F2WC,2740.64,
490251067900,CRLL,2094.63,
490251067900,F1WC,2319.61,
490251067900,F1WCbase,2430.6,
490251067900,NBRRsg,1870.66,
490251067900,NBRRws,1651.17,
490251067900,B1,2560.81,
490251067900,SHNNbs,255.15,
490251067900,SHNNu,86.83,
490251067900,SHNNl,166.8,
490251067900,StBR,496.33,
490251067900,StFT,880.9,
490251067900,StGD,1419.29,
490251067900,StAM,1522.65,
490251079300,F2WC,2794.01,
490251079300,StFT,922.97,
490251079300,StBR,534.86,
490251079300,StAM,1562.14,
490251079300,SHNNbs,292.28,
490251079300,NBRRws,1692.52,
490251079300,NBRRsg,1923.65,
490251079300,CRLL,2151.98,
490251079300,F1WC,2400.08,
490251079300,F1WCbase,2506.6,
490251079300,B1,2618.51,
490251079300,F2WCbase,2839.64,
490251065600,SSXbase,103.52,
490251065600,SSXS,53.88,
490251065600,SHNNu,476.71,
490251065600,SHNNl,561.27,
490251065600,SHNNbs,639.4,
490251057200,SHNNu,457.23,
490251057200,SHNNl,546.76,
490251057200,SHNNbs,621.83,
490251057200,SSXbase,90.04,
490251057200,SSXS,47.54,
490250647200,SHNNu,543.38,
490250647200,SHNNl,633.85,
490250647200,SSXbase,205.13,
490250647200,SSXS,151.66,
490251066700,SHNNu,352.07,
490251066700,SHNNl,437.74,
490251066700,SHNNbs,511.47,
490251114200,SHNNu,520.24,
490251114200,SHNNl,589.43,
490251114200,SHNNbs,650.52,
490251114200,SSXbase,150.05,
490251114200,SSXS,102.43,
490252264200,SHNNl,560.2,
490252264200,SHNNu,467.89,
490252264200,SSXS,81.23,
490252264200,SHNNbs,631.08,
490251107700,SHNNbs,583.38,
490251107700,SHNNl,503.43,
490251107700,SHNNu,419.81,
490251107700,SSXbase,50.39,
490251103800,SSXS,141.96,
490251103800,SSXbase,189.07,
490251103800,SHNNu,564,
490251103800,SHNNl,661.1,
490251103800,SHNNbs,726.95,
490251039900,F2WCbase,3232.08,
490251039900,B1,2969.46,
490251039900,F1WC,2745.57,
490251039900,F1WCBench2Base,2905.04,
490251039900,SHNNu,482.92,
490251039900,SHNNl,561.99,
490251039900,SHNNbs,641.98,
490251039900,F1WCBench1Base,2820.58,
490251039900,F2WC,3149.58,
490251039900,F1WCBench2Top,2855.31,
490251039900,F1WCBench3Top,2913.72,
490251039900,F1WCbase,2922.4,
490251030300,F2WCbase,2800.49,
490251030300,F2WC,2758.95,
490251030300,NBRRsg,1874.95,
490251030300,NBRRws,1645.83,
490251030300,SHNNbs,267.51,
490251030300,B1,2579.61,
490251030300,CRLL,2101.94,
490251030300,F1WC,2341.34,
490251030300,F1WCbase,2448.07,
490251030300,SHNNl,192.12,
490251030300,SHNNu,100.94,
490251030300,StBR,507.97,
490251030300,StFT,890.57,
490251030300,StAM,1524.82,
490251030300,StGD,1415.9,
490251038600,F2WCbase,2906.03,
490251038600,F2WC,2832.85,
490251038600,SHNNbs,326.57,
490251038600,NBRRws,1733.69,
490251038600,NBRRsg,1969.96,
490251038600,F2WCbase,2881.99,
490251038600,CRLL,2188.8,
490251038600,F1WC,2439.65,
490251038600,F1WCbase,2547.53,
490251038600,B1,2658.12,
490251038600,StBR,574.28,
490251038600,StFT,956.53,
490251038600,StAM,1597.22,
490251038600,StGD,1498.51,
490251038600,SHNNl,255.1,
490251038600,SHNNu,169.33,
490251032500,F2WCbase,3099.48,
490251032500,F1WCBench1Base,2772.25,
490251032500,F2WC,3035.19,
490251032500,CRLL,2400.79,
490251032500,NBRRsg,2173.5,
490251032500,F1WCBench2Top,2787.21,
490251032500,SHNNbs,590.12,
490251032500,SHNNl,519.41,
490251032500,SHNNu,432.39,
490251032500,StBR,838.94,
490251032500,StFT,1225.1,
490251032500,StAM,1873.68,
490251032500,StGD,1771.71,
490251032500,B1,2856.88,
490251032500,F1WC,2659.66,
490251032500,F1WCbase,2811.66,
490251035900,F1WC,2476.15,
490251035900,F1WCBench1Base,2488.54,
490251035900,F2WCbase,2930.76,
490251035900,F2WC,2863.5,
490251035900,NBRRsg,1997.44,
490251035900,NBRRws,1753.07,
490251035900,CRLL,2228.35,
490251035900,F1WC,2480.56,
490251035900,F1WCbase,2485.05,
490251035900,StFT,998.94,
490251035900,StAM,1623.76,
490251035900,StGD,1524.24,
490251035900,B1,2696.38,
490251035900,F1WCbase,2644.41,
490251035900,F1WCBench2Base,2609.13,
490251035900,F1WCBench2Top,2501.75,
490251043200,F1WC,2635.24,
490251043200,F2WC,3060.9,
490251043200,SHNNu,434.9,
490251043200,SHNNl,525.9,
490251043200,SHNNbs,596.37,
490251043200,SSXS,4.22,
490251043200,SSXbase,51.2,
490251043200,B1,2884.93,
490251043200,F1WCbase,2836.12,
490251087400,SHNNu,531.96,
490251087400,SHNNl,623.65,
490251087400,B1,3004.15,
490251087400,F1WC,2760.47,
490251087400,F2WCbase,3235.23,
490251087400,CRLL,2522.78,
490251087400,F2WC,3170.13,
490251087400,SHNNbs,695.25,
490251087400,F1WCbase,2953.33,
490251057300,SHNNu,467.86,
490251057300,SHNNl,555.39,
490251057300,SHNNbs,629.22,
490251057300,SSXbase,100.85,
490251057300,SSXS,47.39,
490250645000,SSXS,108.04,
490250645000,SSXbase,158.24,
490250645000,SHNNu,531.25,
490250645000,SHNNl,617.48,
490252263400,SSXS,396.19,
490252263400,SSXbase,445.25,
490252263400,SHNNu,816.27,
490252263400,SHNNl,909.33,
490251062700,NBRRws,2016.81,
490251062700,NBRRsg,2173.07,
490251062700,SHNNbs,620.14,
490251062700,SHNNl,546.7,
490251062700,SHNNu,459.66,
490251062700,StBR,860.85,
490251062700,StFT,1244.36,
490251062700,StGD,1782.9,
490251062700,StAM,1883.54,
490251063400,SSXS,104.11,
490251063400,SSXbase,149.83,
490251063400,SHNNu,522.55,
490251063400,SHNNl,601.07,
490251063400,SHNNbs,655.43,
490251067500,SHNNl,415.23,
490251067500,SHNNu,327.17,
490251067500,SHNNbs,487.46,
490251109900,SHNNbs,579.24,
490251109900,SHNNl,505.36,
490251109900,SHNNu,421.73,
490251109900,SSXbase,43.39,
490251116800,SSXS,50.97,
490251116800,SSXbase,97.38,
490251116800,SHNNu,465.21,
490251116800,SHNNl,556.84,
490251116800,SHNNbs,629.5,
490251104400,SHNNbs,633.67,
490251104400,SHNNl,558.58,
490251104400,SHNNu,465.65,
490251104400,SSXbase,104.17,
490251104400,SSXS,55.74,
490251104400,B1,2933.66,
490251104400,F1WCBench1Base,2792.67,
490251104400,F2WC,3112.36,
490251104400,F1WCBench2Base,2870.8,
490251104400,F1WC,2715.14,
490251104400,F2WCbase,3188.21,
490251104400,F1WCBench2Top,2820.8,
490251104400,F1WCBench3Top,2880.17,
490251104400,F1WCbase,2888.42,
490251087500,F1WC,2753.77,
490251087500,CRLL,2486.28,
490251087500,B1,2988.8,
490251087500,F1WCBench1Base,2837.62,
490251087500,F2WC,3168.97,
490251087500,NBRRws,2063.78,
490251087500,CRLL,2527.59,
490251087500,F1WCbase,2949.93,
490251087500,F1WCBench2Base,2923.98,
490251087500,NBRRsg,2301.02,
490251087500,F1WC,2752.28,
490251087500,F2WCbase,3244.62,
490251087500,F1WCBench2Top,2860.95,
490251087500,F1WCBench3Top,2935.44,
490251087500,F1WCbase,2944.64,
490251084900,F2WCbase,2936.2,
490251084900,F2WC,2864.86,
490251084900,NBRRws,1771.14,
490251084900,NBRRsg,1985.14,
490251084900,F2WCbase,2916.37,
490251084900,CRLL,2216.28,
490251084900,F1WC,2468.53,
490251084900,F1WCbase,2573.74,
490251084900,B1,2683,
490251084900,F2WC,2859.71,
490251084900,StBR,609.78,
490251084900,StFT,996.74,
490251084900,StGD,1528.26,
490251084900,StAM,1634.78,
490251084900,SHNNbs,373.74,
490251084900,SHNNl,298.54,
490251084900,SHNNu,213.24,
490251096600,F2WCbase,2892.02,
490251096600,SHNNu,461.31,
490251096600,SHNNl,555.29,
490251096600,SHNNbs,627.65,
490251096600,SSXbase,93.57,
490251096600,SSXS,43.59,
490251096600,CRLL,2192.78,
490251096600,NBRRsg,1966.11,
490251096600,NBRRws,1732.69,
490251096600,F1WC,2440.7,
490251096600,F1WCbase,2445.98,
490251096600,F1WCBench2Base,2571.41,
490251096600,F1WCBench2Top,2479.79,
490251096600,MWRY,3345.05,
490251096600,F2WC,2824.43,
490251096600,B1,2656.61,
490251096600,F1WCbase,2605.77,
490251096600,F1WCBench3Top,2599.14,
490251096600,F1WCBench1Base,2461.71,
490250634300,SHNNl,517.08,
490250634300,SSXbase,100.12,
490250634300,SHNNu,450.7,
490250654800,SHNNu,786.93,
490250654800,SHNNl,886.34,
490250654800,SSXS,453.2,
490251075900,SSXbase,169.1,
490251075900,SHNNu,542.11,
490251075900,SHNNbs,698.28,
490251075900,SSXS,135.28,
490251075900,SHNNl,620.69,
490251055700,SSXS,149.35,
490251055700,SSXbase,198.89,
490251055700,SHNNu,563.3,
490251055700,SHNNl,652.32,
490251055700,SHNNbs,723.53,
490251068800,SHNNu,329.38,
490251068800,SHNNl,414.59,
490251068800,SHNNbs,487.48,
490252304700,B1,3019.25,
490252304700,MNKT,5690.25,
490252304700,OPCH,5707.69,
490252304700,C1 Dolo,5880.94,
490252304700,B Sand,5821.25,
490252304700,B Dolo,5802.2,
490252304700,A Sand,5774.07,
490252304700,F2WC,3200.22,
490252304700,F1WCBench1Base,2848.78,
490252304700,SHNNl,667.49,
490252304700,SHNNu,573.41,
490252304700,SSXbase,196.09,
490252304700,SSXS,151.63,
490252304700,StBR,955.54,
490252304700,StFT,1343.49,
490252304700,StGD,1854.32,
490252304700,StAM,1943.97,
490252304700,NBRRws,2083.85,
490252304700,NBRRsg,2318.6,
490252304700,CRLL,2543.05,
490252304700,F1WC,2785.6,
490252304700,F3WC,3439.04,
490252304700,MWRY,3709.65,
490252304700,MDDY,3940.68,
490252304700,THRM,3961.15,
490252304700,DKOT,4092.32,
490252304700,LKOT,4171.17,
490252304700,MRSN,4199.98,
490252304700,SNDCu,4412.96,
490252304700,ERVY,5437.76,
490252304700,FRLL,5613.96,
490252304700,ALCV,4813.22,
490252304700,RDPK,4840.63,
490252304700,CRMT,4718.3,
490252304700,CNSP,4634.83,
490252304700,F1WCbase,2969.21,
490252304700,F1WCBench2Top,2892.68,
490252304700,F1WCbase,2973.02,
490252304700,F2WCbase,3271.79,
490251031400,F2WCbase,2791.65,
490251031400,F2WC,2749.61,
490251031400,NBRRsg,1878.41,
490251031400,NBRRws,1637.31,
490251031400,SHNNbs,232.13,
490251031400,B1,2571.38,
490251031400,CRLL,2095.82,
490251031400,F1WC,2334.16,
490251031400,F1WCbase,2447.81,
490251031400,StAM,1504.13,
490251031400,StGD,1401.58,
490251031400,StFT,860.95,
490251031400,StBR,477.32,
490251031400,SHNNl,159.53,
490251031400,SHNNu,73.43,
490256001300,F2WC,3125.89,
490256001300,F1WC,2729.5,
490256001300,F1WCBench2Base,2883.2,
490256001300,B1,2948.39,
490256001300,CRLL,2495.04,
490256001300,SHNNu,523.48,
490256001300,SHNNl,605.02,
490256001300,SHNNbs,671.74,
490256001300,SSXbase,151.75,
490256001300,SSXS,101.97,
490256001300,F1WCBench1Base,2807.24,
490256001300,F1WCBench2Top,2834.11,
490256001300,F1WCBench3Top,2895.24,
490256001300,F1WCbase,2901.77,
490251087800,F2WCbase,3080.52,
490251087800,F2WC,3021.23,
490251079400,F2WCbase,2965.53,
490251079400,F2WC,2894.07,
490251079400,SHNNl,329.86,
490251079400,StBR,647.76,
490251079400,StAM,1673.6,
490251079400,NBRRws,1807.27,
490251079400,NBRRsg,2037.61,
490251079400,CRLL,2257.09,
490251079400,F1WC,2501.14,
490251079400,F1WCbase,2611.7,
490251079400,B1,2719.32,
490251079400,F2WCbase,2951.48,
490251079400,SHNNbs,402.7,
490251079400,SHNNu,244.54,
490251079400,StFT,1032.38,
490251079400,StGD,1558.53,
490251080700,B1,2953.15,
490251080700,F1WCBench1Base,2822.5,
490251080700,F1WCBench2Base,2887.09,
490251080700,F1WC,2735.63,
490251080700,SHNNbs,650.45,
490251080700,F2WCbase,3205.87,
490251080700,F2WC,3134.56,
490251080700,F1WCBench2Top,2839.17,
490251080700,F1WCBench3Top,2899.6,
490251080700,F1WCbase,2907.01,
490251091700,MNKT,5604.05,
490251091700,OPCH,5626.93,
490251091700,A Sand,5693.49,
490251091700,B Dolo,5711.52,
490251091700,B Sand,5748.94,
490251091700,C1 Dolo,5802.74,
490251091700,B1,2940.14,
490251091700,F2WC,3116.13,
490251091700,F1WC,2694.71,
490251091700,SHNNu,476.77,
490251091700,SHNNl,562.77,
490251091700,SHNNbs,638.22,
490251091700,SSXS,52.28,
490251091700,SSXbase,98.49,
490251091700,F1WCbase,2894.71,
490251091700,F2WCbase,3190.98,
490251091700,C2 Sand,5818.62,
490251091700,C3 Dolo,5832.76,
490251091700,C3 Sand,5848.33,
490251091700,C4 Dolo,5857.87,
490251091700,C4 Sand,5864.89,
490250653700,SHNNl,899.07,
490250653700,SSXS,385.63,
490250653700,SHNNu,801.13,
490250653700,SSXbase,436.97,
490251081900,SHNNl,514.22,
490251081900,SHNNu,428.2,
490251081900,SHNNbs,589.99,
490251081900,CRLL,2412.91,
490251081900,NBRRsg,2193.97,
490251081900,NBRRws,1951.42,
490251080200,CRLL,2428.78,
490251080200,NBRRws,1987.36,
490251058000,SHNNu,429.22,
490251058000,SHNNl,515.04,
490251058000,SHNNbs,591.88,
490251058000,SSXbase,69.91,
490251076000,SHNNu,571.13,
490251076000,SHNNbs,723.74,
490251076000,SSXS,153.26,
490251076000,SHNNl,648.42,
490251076000,SSXbase,198.46,
490251056300,SSXS,147.68,
490251056300,SSXbase,195.38,
490251056300,SHNNu,564.27,
490251056300,SHNNl,658.24,
490251056300,B1,3005.77,
490251056300,F1WC,2757.72,
490251056300,F2WCbase,3240.27,
490251056300,CRLL,2515.86,
490251056300,SHNNbs,728.08,
490251056300,F2WC,3175.84,
490251056300,F1WCbase,2956.97,
490251068900,SHNNu,383.91,
490251068900,SHNNl,469.26,
490251068900,SHNNbs,544.51,
490252247800,SSXS,325.92,
490252247800,SSXbase,375.11,
490252247800,SHNNu,747.47,
490252247800,SHNNl,842.07,
490251097700,SSXbase,66.36,
490251097700,SHNNu,410.09,
490251097700,SHNNl,498.07,
490251097700,SHNNbs,573.55,
490251083500,SHNNu,436.43,
490251083500,SHNNl,523.12,
490251083500,SHNNbs,598.97,
490251083500,SSXbase,88.59,
490251083500,SSXS,39.82,
490251097600,SHNNbs,602.27,
490251097600,SHNNl,526.15,
490251097600,SHNNu,442.15,
490251097600,SSXbase,90.06,
490251097600,SSXS,41.3,
490251083600,SSXbase,112.49,
490251083600,SHNNbs,620.72,
490251083600,SHNNl,546.96,
490251083600,SHNNu,456.13,
490251083600,SSXS,63.53,
490251083200,SSXS,69.5,
490251083200,SSXbase,119.58,
490251083200,SHNNu,468.41,
490251083200,SHNNl,554.28,
490251083200,SHNNbs,628.82,
490251084700,SHNNu,482.94,
490251084700,SHNNl,569.92,
490251084700,SHNNbs,640.86,
490251084700,SSXbase,131.06,
490251084700,SSXS,83.56,
490251044200,B1,2886.16,
490251044200,F1WC,2641.59,
490251044200,F2WCbase,3138.35,
490251044200,SHNNu,427.29,
490251044200,SHNNl,516.12,
490251044200,SHNNbs,574.62,
490251044200,F2WC,3057.64,
490251044200,F1WCbase,2837.61,
490251118100,StBR,580.52,
490251118100,F2WC,2780.04,
490251118100,F2WCbase,2820.31,
490251118100,B1,2595.45,
490251118100,F1WC,2369.47,
490251118100,F1WCbase,2478.52,
490251118100,CRLL,2123.35,
490251118100,NBRRsg,1907.43,
490251118100,NBRRws,1679.21,
490251118100,SHNNbs,342.76,
490251118100,SHNNu,179.25,
490251118100,SHNNl,264.49,
490251118100,StFT,891.87,
490251038000,F1WC,2659.3,
490251038000,SHNNu,396.18,
490251038000,SHNNl,481.71,
490251038000,SHNNbs,559.14,
490251038000,B1,2878.53,
490251038000,F2WC,3053.97,
490251038000,F2WCbase,3131.07,
490251038000,F1WCbase,2830.36,
490251056400,SSXbase,133.1,
490251056400,SSXS,87.01,
490251056400,SHNNu,503.09,
490251056400,SHNNl,594.14,
490251056400,SHNNbs,669.46,
490250651600,SSXS,388.62,
490250651600,SHNNl,902.58,
490250651600,SSXbase,438.53,
490250651600,SHNNu,809.5,
490251034300,SHNNu,421.87,
490251034300,SHNNl,509.6,
