,API,Well_MAE,well_rmse,Easting,Northing
459,490251123500,3.7721558416933476,3.7721558416933476,801411.3,956658.1
460,490251112500,0.8568464603304164,0.8568464603304164,806007.7,954242.4
461,490250650200,6.455876411324425,6.455876411324425,804257.2,962363.7
462,490251095600,25.290606764985796,30.5625260204333,800653.3,952770.9
463,490251057400,27.850606500609047,29.03755442963163,796344.9,963192.6
464,490251107300,4.379739047098155,4.379739047098155,796887.7,969489.7
465,490251039000,5.466521336232745,6.62954889300165,797881.3,960220.1
466,490252280700,26.802809913431247,33.745483876389976,802641.9,953449.6
467,490251122000,3.0393873429602536,3.0393873429602536,802577.0,957060.3
468,490252255300,3.623851098025625,3.623851098025625,803432.8,957587.1
469,490250640600,1.3214315808745596,1.3214315808745596,805545.4,957188.4
470,490251130100,15.583700523159678,15.583700523159678,802566.1,957411.6
471,490251112700,0.08774363245720451,0.08774363245720451,806084.7,955541.2
472,490251087700,12.71555974678995,12.71555974678995,801413.6,963311.1
473,490252249900,7.808477881538238,12.696890685054525,803368.6,958865.9
474,490252263400,44.39261798076177,44.40164525378326,804880.9,964994.8
475,490251083600,1.1048098415649292,1.1048098415649292,805160.9,952387.4
476,490251087200,13.055402187251048,14.993099194201877,806233.8,952889.4
477,490251070200,8.587610931029303,8.587610931029303,802189.0,965511.4
478,490251072400,4.232944595994013,4.232944595994013,802930.1,956571.1
479,490251067100,0.4919397289295375,0.4919397289295375,799652.9,960944.6
