API Number,Operator,Well Name,Well Number,Northing,Easting,Well Status,Class,Total Depth,Datum Elevation,Datum Type,State,County,Country,Field,Basin,Lease Name,Ground Elevation,Plugback Depth,Spud Date,Completion Date,Common Well Name,Legal Survey Type,Location
490251101900,U.S. DOE,NPR-3,86-X-27,968522.6,803676.9,PA,,4545,5095,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5083,,3/16/1985,,86-X-27,CONGRESS,TWP: 39 N - Range: 78 W - Sec. 27
490251102000,U.S. DOE,NPR-3,18-ShX-27,966559.8,799263.6,PR,O,1845,5093,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5081,1845,2/26/1985,3/4/1985,18-SHX-27,CONGRESS,TWP: 39 N - Range: 78 W - Sec. 27
490251102100,U.S. DOE,NPR-3,83-AX-3,959568.3,803340.6,PA,O,3330,5123,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5112,,4/16/1985,4/24/1985,83-AX-3,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 3 
490251102200,U.S. DOE,NPR-3,15-MX-11,953214.1,804476.1,PR,O,4095,5201,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5189,,5/6/1985,,15-MX-11,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 11
490251102300,U.S. DOE,NPR-3,22-AX-14,950098.2,804917.8,PR,O,4150,5230.4,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5220.4,,4/2/1985,,22-AX-14,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 14
490251102400,U.S. DOE,NPR-3,14-14-SX-11,953882.8,804164.4,PA,,653,5197.3,GL,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5197.3,468,12/28/1984,1/2/1985,14-14-SX-11,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 11
490251102500,U.S. DOE,NPR-3,58-65-SX-3-UP1,956352.4,801987,PA,O,510,5184,GL,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5184,,12/6/1984,,58-65-SX-3-UP1,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 3 
490251102700,U.S. DOE,NPR-3,51-1-AX-15,950765.1,801632.6,PR,O,4010,5235,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5222,,5/21/1985,,51-1-AX-15,CONGRESS,TWP: 38  N - Range: 78 W - Sec. 15 
490251103200,U.S. DOE,NPR-3,36-AX-34,963093.1,800342.2,PR,O,3033,5120,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5108,,6/21/1985,,36-AX-34,CONGRESS,TWP: 39  N - Range: 78 W - Sec. 34 
490251103300,U.S. DOE,NPR-3,62-AX-3,960434,802464.1,PR,O,3380,5160,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5148,3170,6/7/1985,6/15/1985,62-AX-3,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 3 
490251103400,U.S. DOE,NPR-3,22-2-StX-3,960602.2,799908.2,PR,O,2187,5218,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5208,,7/1/1985,,22-2-STX-3,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 3 
490251103500,U.S. DOE,NPR-3,55-64-SX-3,958385.1,801934.4,PA,O,372,5163,GL,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5163,,7/23/1985,,55-64-SX-3,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 3 
490251103800,U.S. DOE,NPR-3,23-61-SX-2,960027.7,805239.8,PR,,800,5112,GL,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5112,,8/11/1985,,23-61-SX-2,CONGRESS,TWP:      - Range:      - Sec.   
490251103900,U.S. DOE,NPR-3,31-11-SX-2,961335.4,805326.2,PR,,899,5115,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5110,,8/9/1985,,31-11-SX-2,CONGRESS,TWP:      - Range:      - Sec.   
490251104000,U.S. DOE,NPR-3,32-11-StX-2,960662.9,805282.7,PA,,817,5113,GL,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5113,,8/14/1985,,32-11-StX-2,CONGRESS,TWP:      - Range:      - Sec.   
490251104100,U.S. DOE,NPR-3,38-11-SX-35,962014.4,805235.7,PR,O,900,5110,GL,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5110,,8/5/1985,,38-11-SX-35,CONGRESS,TWP: 39 N - Range: 78 W - Sec. 35
490251104200,U.S. DOE,NPR-3,84-AX-3,958860.9,803732.7,PR,O,3320,5147,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5136,,9/12/1985,,84-AX-3,CONGRESS,TWP: 38  N - Range: 78 W - Sec. 3  
490251104300,U.S. DOE,NPR-3,62-AX-15,949647,802708.1,PA,O,3202,5242,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5242,3159,10/2/1985,6/17/1986,62-STX-15,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 15
490251104400,U.S. DOE,NPR-3,24-AX-10,953842.4,799941.6,PR,O,3451,5255,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5242,,7/20/1985,,24-AX-10,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 10
490251104500,U.S. DOE,NPR-3,16-2-ShX-2,957693.4,804114.7,PR,,2372,5128,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5116,571,8/9/1985,,16-2-SHX-2,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 2 
490251104600,U.S. DOE,NPR-3,12-AX-11,955089.5,804196.9,PR,O,3271,5152,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5140,,7/10/1985,,12-AX-11,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 11
490251104700,U.S. DOE,NPR-3,14-AX-11,953843.4,804561.6,PR,O,3353,5184,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5173,,9/17/1985,,14-AX-11,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 11
490251104800,U.S. DOE,NPR-3,46-StX-34,962896.1,801193.4,PR,O,1674,5093,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5120,,9/27/1985,10/1/1985,46-STX-34,CONGRESS,TWP: 39 N - Range: 78 W - Sec. 34
490251104900,U.S. DOE,NPR-3,62-TpX-10,955423.6,802299.3,SI,O,5611,5165,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5155,,10/9/1985,,62-TPX-10,CONGRESS,TWP: 38  N - Range: 78 W - Sec. 10 
490251105000,U.S. DOE,NPR-3,13-StX-11,954409.8,804261.1,SI,O,2154,5197,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5176,,11/12/1985,11/16/1985,13-STX-11,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 11
490251105200,U.S. DOE,NPR-3,46-1-StX-34,962962.2,801174.2,PR,O,2286,5092,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5081,,12/27/1985,9/1/1991,46-1-STX-34,CONGRESS,TWP: 39 N - Range: 78 W - Sec. 34
490251105300,U.S. DOE,NPR-3,11-AX-34,966351.1,799044.7,PR,O,3240,5099,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5087,,4/26/1985,,11-AX-34,CONGRESS,TWP: 39  N - Range: 78 W - Sec. 34 
490251105400,U.S. DOE,NPR-3,15-AX-11,953386.7,804540.6,PR,O,3360,5195.5,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5183.2,,1/11/1986,,15-AX-11,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 11
490251105500,U.S. DOE,NPR-3,62-1-ShX-15,949808.9,802493.5,PR,O,2183,5252,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5241,,11/17/1985,12/24/1985,62-1-SHX-15,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 15
490251105600,U.S. DOE,NPR-3,66-ShX-28,968302.1,796769.7,PR,O,2210,5070.3,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5058,2210,1/4/1986,10/13/1991,66-SHX-28,CONGRESS,TWP: 39 N - Range: 78 W - Sec. 28
490251105700,U.S. DOE,NPR-3,67-66-SX-11,951790.7,808032.6,PR,O,1120,5245,GL,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5245,,2/2/1986,,67-66-SX-11,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 11
490251105800,U.S. DOE,NPR-3,68-11-SX-11,951749.4,807367.5,PA,O,974,5233,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5227,,1/29/1986,,68-11-SX-11,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 11
490251106000,U.S. DOE,NPR-3,61-61-SX-14,951007.1,807941.4,PR,O,1115,5248,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5242,1053,2/1/1986,2/2/1986,61-61-SX-14,CONGRESS,TWP: 38  N - Range: 78 W - Sec. 14 
490251106100,U.S. DOE,NPR-3,27-16-SX-35,962079.3,804649.3,PR,O,835,5095,GL,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5095,793.5,2/7/1986,,27-16-SX-35,CONGRESS,TWP: 39 N - Range: 78 W - Sec. 35
490251106200,U.S. DOE,NPR-3,22-StX-10,955006.9,799665.2,PA,O,2900,5289,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5277,,3/17/1986,,22-STX-10,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 10
490251106300,U.S. DOE,NPR-3,78-AX-33,961784.5,797528.3,PR,O,3260,5161,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5150,,1/28/1986,,78-AX-33,CONGRESS,TWP: 39  N - Range: 78 W - Sec. 33 
490251106500,U.S. DOE,NPR-3,13-MX-11,954625.4,804221.1,PA,O,4051,5187.8,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5176,3792,2/25/1986,3/14/1986,13-MX-11,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 11
490251106600,U.S. DOE,NPR-3,51-61-SX-14,951027.7,807317.8,PR,O,1010,5231,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5225,961,2/4/1986,2/6/1986,51-61-SX-14,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 14
490251106700,U.S. DOE,NPR-3,21-16-SX-2,960754.9,804641.7,PR,,835,5122,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5116,,2/6/1986,,21-16-SX-2,CONGRESS,TWP:      - Range:      - Sec.   
490251106800,U.S. DOE,NPR-3,31-61-SX-2,961273.3,805771.8,PR,,925,5126,GL,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5126,,1/28/1986,,31-61-SX-2,CONGRESS,TWP:      - Range:      - Sec.   
490251106900,U.S. DOE,NPR-3,32-66-SX-2,960157.2,805883.5,PA,,902,5136,GL,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5136,,1/27/1986,,32-66-SX-2,CONGRESS,TWP:      - Range:      - Sec.   
490251107000,U.S. DOE,NPR-3,36-11-SX-2,958213.4,805323.6,PR,O,4228,5148,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5136,,12/7/1985,,36-11-SX-2,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 2 
490251107100,U.S. DOE,NPR-3,18-1-AX-2,956387.4,804204.5,PR,O,3296,5142,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5130,,4/12/1986,,18-1-AX-2,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 2 
490251107200,U.S. DOE,NPR-3,18-AX-34,961519.4,799394.6,PR,O,3195,5192,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5181,,5/3/1986,,18-AX-34,CONGRESS,TWP: 39 N - Range: 78 W - Sec. 34
490251107300,U.S. DOE,NPR-3,64-AX-28,969489.7,796887.7,PA,O,3205,5070,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5058,,5/17/1986,,64-AX-28,CONGRESS,TWP: 39 N - Range: 78 W - Sec. 28
490251107400,U.S. DOE,NPR-3,26-StX-10,952264.7,800056.2,PR,O,2343,5231,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5221,,8/25/1986,,26-STX-10,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 10
490251107500,U.S. DOE,NPR-3,33-16-SX-11,954360.2,805379.6,PR,O,2400,5175,GL,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5175,,6/3/1986,,33-16-SX-11,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 11
490251107600,U.S. DOE,NPR-3,72-15-SX-10,955035.9,802693.3,PA,,2180,5182,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5172,,6/6/1986,,72-15-SX-10,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 10
490251107700,U.S. DOE,NPR-3,23-61-StX-10,954757.1,800138.6,PA,O,2300,5256,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5251,,7/1/1986,,23-61-STX-10,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 10
490251107800,U.S. DOE,NPR-3,24-51-StX-10,954109.5,800032.5,,O,2450,5245,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5235,,6/29/1986,,24-51-STX-10,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 10
490251107900,U.S. DOE,NPR-3,41-11-SX-10,956080.6,800834.6,PR,O,590,5238,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5233,,7/2/1986,,41-11-SX-10,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 10
490251108000,U.S. DOE,NPR-3,58-61-StX-10,951527.3,802026.6,PR,O,2079,5216,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5206,,6/15/1986,,58-61-STX-10,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 10
490251108100,U.S. DOE,NPR-3,77-22-StX-10,952165.9,802924.8,PR,O,2302,5193,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5188,,6/27/1986,,77-22-STX-10,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 10
490251108200,U.S. DOE,NPR-3,78-53-SX-10,951425.6,803255.4,PR,O,634,5234,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5152,,7/7/1986,,78-53-SX-10,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 10
490251108300,U.S. DOE,NPR-3,83-56-SX-10,954325.5,803854.2,PR,O,580,5174,GL,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5174,,6/10/1986,,83-56-SX-10,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 10
490251108400,U.S. DOE,NPR-3,85-14-SX-10,953230.5,803507.7,PR,O,579,5196,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5191,,6/28/1986,,85-14-SX-10,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 10
490251108500,U.S. DOE,NPR-3,27-StX-11,952053.6,805024.5,PA,O,2340,5199,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5187,,6/29/1986,,27-STX-11,CONGRESS,TWP: 38  N - Range: 78 W - Sec. 11 
490251108600,U.S. DOE,NPR-3,32-66-SX-11,954932,806000.9,PR,O,1996,5175,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5170,,6/23/1986,,32-66-SX-11,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 11
490251108700,U.S. DOE,NPR-3,57-21-SX-10,952225.7,801591.7,PR,O,545,5201,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5196,,6/16/1986,,57-21-SX-10,CONGRESS,TWP: 38  N - Range: 78 W - Sec. 10 
490251108800,U.S. DOE,NPR-3,58-66-ShX-10,951037.8,802131.1,PR,O,2001,5212.8,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5196,,6/14/1986,,58-66-SHX-10,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 10
490251108900,U.S. DOE,NPR-3,16-61-ShX-11,952940.4,804695.4,PR,O,2301,5195,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5185,,6/12/1986,,16-61-SHX-11,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 11
490251109000,U.S. DOE,NPR-3,48-1-ShX-34,961476.8,801129.3,PR,O,2311,5163.8,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5152,,6/24/1986,6/29/1986,48-1-SHX-34,CONGRESS,TWP: 39 N - Range: 78 W - Sec. 34
490251109100,U.S. DOE,NPR-3,73-AX-3,959951.6,802724.8,PR,O,3170,5173,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5161,,5/27/1986,,73-AX-3,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 3 
490251109200,U.S. DOE,NPR-3,86-AX-3,957637.8,803808.1,PR,O,3151,5153,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5142,,6/6/1986,,86-AX-3,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 3 
490251109300,U.S. DOE,NPR-3,33-66-SX-10,954268.4,800780.1,PR,O,2120,5218,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5213,,6/19/1986,,33-66-SX-10,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 10
490251109400,U.S. DOE,NPR-3,34-66-SX-10,953625.6,800799.8,PR,O,609,5267,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5262,,6/18/1986,,34-66-SX-10,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 10
490251109500,U.S. DOE,NPR-3,42-61-SX-10,955427,801337.4,PA,O,548,5201,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5196,,7/6/1986,,42-61-SX-10,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 10
490251109600,U.S. DOE,NPR-3,71-16-SX-10,955591.4,802699.6,PA,,2230,5157,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5152,,7/9/1986,,71-16-SX-10,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 10
490251109700,U.S. DOE,NPR-3,13-61-SX-11,954795.4,804649.4,PR,O,2400,5159,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5154,,6/21/1986,,13-61-SX-11,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 11
490251109800,U.S. DOE,NPR-3,17-61-SX-11,952289.3,804691,PR,O,648,5198,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5193,,6/11/1986,,17-61-SX-11,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 11
490251109900,U.S. DOE,NPR-3,24-11-SX-11,954211.5,804798.1,PR,O,2400,5162,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5157,,6/20/1986,,24-11-SX-11,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 11
490251110000,U.S. DOE,NPR-3,16-AX-3,958015.4,799378.3,PR,O,3182,5252,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5240,,8/4/1986,,16-AX-3,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 2 
490251110100,U.S. DOE,NPR-3,43-21-SX-10,954758.7,800998.1,PR,O,2220,5210,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5205,,7/5/1986,,43-21-SX-10,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 10
490251110200,U.S. DOE,NPR-3,31-AX-34,966203.1,800401.7,PA,O,3108,5074.8,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5063,,7/5/1986,,31-AX-34,CONGRESS,TWP: 39  N - Range: 78 W - Sec. 34 
490251110300,U.S. DOE,NPR-3,85-AX-20,973849.2,792860.3,PR,O,2874,5007,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,4995,,7/14/1986,,85-AX-20,CONGRESS,TWP: 39 N - Range: 78 W - Sec. 20
490251110400,U.S. DOE,NPR-3,77-StX-28,967485.9,797873.2,PR,O,2080,5082,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5074,1395,8/29/1986,9/1/1986,77-STX-28,CONGRESS,TWP: 39 N - Range: 78 W - Sec. 28
490251110500,U.S. DOE,NPR-3,51-ShX-3,961203.3,801666.2,PR,O,2554,5129.8,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5118,,9/1/1986,,51-SHX-3,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 3 
490251110600,U.S. DOE,NPR-3,48-2-ShX-34,961708.1,801030.9,PR,O,2403,5146.8,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5135,,9/6/1986,9/9/1986,48-2-SHX-34,CONGRESS,TWP: 39 N - Range: 78 W - Sec. 34
490251110700,U.S. DOE,NPR-3,27-AX-11,952199.4,805171.6,PA,O,3250,5206,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5194,,8/16/1986,,27-AX-11,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 11
490251110800,U.S. DOE,NPR-3,12-AX-14,950062.9,804597,PR,O,3250,5245,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5234,,8/9/1986,,12-AX-14,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 14
490251110900,U.S. DOE,NPR-3,37-AX-28,967479.5,795040.6,PA,O,3026,5124,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5113,,9/17/1986,,37-AX-28,CONGRESS,TWP: 39 N - Range: 78 W - Sec. 28
490251111100,U.S. DOE,NPR-3,51-53-SX-10,955960.9,801868,PA,O,2460,5200,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5190,,3/22/1980,,51-53-SX-10,CONGRESS,TWP: 38  N - Range: 78 W - Sec. 10 
490251111200,U.S. DOE,NPR-3,38-1-AX-34,961417.1,800024.1,PR,O,3200,5229.5,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5217.7,,10/7/1986,,38-1-AX-34,CONGRESS,TWP: 39 N - Range: 78 W - Sec. 34
490251111300,U.S. DOE,NPR-3,83-StX-15,949515.4,803933.2,PR,O,1626,5266.4,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5255,,9/29/1986,,83-STX-15,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 15
490251111400,U.S. DOE,NPR-3,44-ShX-33,963977.9,795856.8,PR,O,1914,5192.8,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5181,,11/14/1986,11/18/1986,44-SHX-33,CONGRESS,TWP: 39 N - Range: 78 W - Sec. 33
490251111500,U.S. DOE,NPR-3,77-AX-28,967484.8,797792.1,PA,O,3025,5086,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5074,,10/14/1986,,77-AX-28,CONGRESS,TWP: 39  N - Range: 78 W - Sec. 28 
490251111600,U.S. DOE,NPR-3,84-StX-15,948572.5,803917.8,PR,O,2260,5241,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5241,,11/23/1986,,84-STX-15,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 15
490251111700,U.S. DOE,NPR-3,22-1-StX-10,955229.3,800071.3,PA,O,2311,5277,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5267,,12/7/1986,,22-1-STX-10,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 10
490251111800,U.S. DOE,NPR-3,51-AX-3,961070,801717.4,PR,O,3141,5132,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5120,,11/3/1986,,51-AX-3,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 3 
490251111900,U.S. DOE,NPR-3,16-1-AX-21,973528.4,793652,PR,O,2905,5003.8,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,4992,2819,12/1/1986,12/6/1986,16-1-AX-21,CONGRESS,TWP: 39  N - Range: 78 W - Sec. 21 
490251112000,U.S. DOE,NPR-3,13-AX-21,974956.4,793487.1,PR,O,2852,4986,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,4974,,2/4/1987,,13-AX-21,CONGRESS,TWP: 39  N - Range: 78 W - Sec. 21 
